Year,BU_2021,BU_NAAM,WK_2021,WK_NAAM,GM_2021,GM_NAAM,ProvinciecodePV,Provincienaam,Aantal aansluitingen met opwekinstallatie,Opgesteld vermogen,MeestVoorkomendePostcode_113,HuishoudensTotaal_28,GemiddeldeHuishoudensgrootte_32,Bevolkingsdichtheid_33,Woningvoorraad_34,GemiddeldeWoningwaarde_35,PercentageEengezinswoning_36,Koopwoningen_40,InBezitWoningcorporatie_42,InBezitOverigeVerhuurders_43,BouwjaarVanaf2000_46,GemiddeldElektriciteitsverbruikTotaal_47,GemiddeldAardgasverbruikTotaal_55,Gemiddeld_opleidingsniveau,Percent_inkomensontvangers,GemiddeldInkomenPerInwoner_72,Bedrijfsvestigingen_per_huishuidens,PersonenautoSPerHuishouden_102,AfstandTotSchool_108,MateVanStedelijkheid_115,OV_per_installatie,Opgesteld_vermogen_per100houshoudens,PVinstallaties_per100houshoudens
2016,BU07700004,Kortkruis,WK077000,Eersel,GM0770,Eersel,PV30,Noord-Brabant,26.0,111.0,5521,355,2.4,3248.0,352,301.0,89.0,67.0,32.0,1.0,26.0,3350.0,1240.0,1.985074626865672,0.8333333333333334,30.5,0.1408450704225352,1.3,1.4,4.0,4.269230769230769,31.267605633802816,7.323943661971831
2019,BU07700004,Kortkruis,WK077000,Eersel,GM0770,Eersel,PV30,Noord-Brabant,45.0,207.0,5521,355,2.4,3248.0,352,301.0,89.0,67.0,32.0,1.0,26.0,3350.0,1240.0,1.985074626865672,0.8333333333333334,30.5,0.1408450704225352,1.3,1.4,4.0,4.6,58.309859154929576,12.67605633802817
2020,BU07700004,Kortkruis,WK077000,Eersel,GM0770,Eersel,PV30,Noord-Brabant,62.0,291.0,5521,355,2.4,3248.0,352,301.0,89.0,67.0,32.0,1.0,26.0,3350.0,1240.0,1.985074626865672,0.8333333333333334,30.5,0.1408450704225352,1.3,1.4,4.0,4.693548387096774,81.97183098591549,17.464788732394368
2021,BU07700004,Kortkruis,WK077000,Eersel,GM0770,Eersel,PV30,Noord-Brabant,101.0,497.99999999999994,5521,355,2.4,3248.0,352,301.0,89.0,67.0,32.0,1.0,26.0,3350.0,1240.0,1.985074626865672,0.8333333333333334,30.5,0.1408450704225352,1.3,1.4,4.0,4.930693069306931,140.28169014084506,28.450704225352112
2018,BU19030000,Eijsden-Breust,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,373.0,1399.0,6245,1885,2.2,1260.0,1969,244.0,83.0,74.0,16.0,9.0,11.0,2950.0,1530.0,2.15625,0.8323699421965318,29.3,0.1618037135278514,1.2,1.5,4.0,3.7506702412868633,74.21750663129974,19.787798408488065
2017,BU19030000,Eijsden-Breust,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,294.0,1082.0,6245,1885,2.2,1260.0,1969,244.0,83.0,74.0,16.0,9.0,11.0,2950.0,1530.0,2.15625,0.8323699421965318,29.3,0.1618037135278514,1.2,1.5,4.0,3.6802721088435373,57.40053050397878,15.596816976127322
2016,BU19030000,Eijsden-Breust,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,227.0,843.0,6245,1885,2.2,1260.0,1969,244.0,83.0,74.0,16.0,9.0,11.0,2950.0,1530.0,2.15625,0.8323699421965318,29.3,0.1618037135278514,1.2,1.5,4.0,3.7136563876651985,44.721485411140584,12.042440318302388
2019,BU19030000,Eijsden-Breust,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,447.0,1827.0,6245,1885,2.2,1260.0,1969,244.0,83.0,74.0,16.0,9.0,11.0,2950.0,1530.0,2.15625,0.8323699421965318,29.3,0.1618037135278514,1.2,1.5,4.0,4.087248322147651,96.92307692307692,23.713527851458885
2020,BU19030000,Eijsden-Breust,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,525.0,2251.0,6245,1885,2.2,1260.0,1969,244.0,83.0,74.0,16.0,9.0,11.0,2950.0,1530.0,2.15625,0.8323699421965318,29.3,0.1618037135278514,1.2,1.5,4.0,4.287619047619048,119.41644562334217,27.851458885941646
2021,BU19030000,Eijsden-Breust,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,640.0,2866.0,6245,1885,2.2,1260.0,1969,244.0,83.0,74.0,16.0,9.0,11.0,2950.0,1530.0,2.15625,0.8323699421965318,29.3,0.1618037135278514,1.2,1.5,4.0,4.478125,152.0424403183024,33.95225464190982
2018,BU19030002,Withuis-Stationsstraat,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,15.0,55.0,6245,85,2.4,137.0,77,278.0,96.0,92.0,0.0,8.0,14.0,3880.0,1970.0,2.0625,0.9523809523809524,28.5,0.4117647058823529,1.8,1.1,5.0,3.6666666666666665,64.70588235294117,17.647058823529413
2017,BU19030002,Withuis-Stationsstraat,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,12.0,45.0,6245,85,2.4,137.0,77,278.0,96.0,92.0,0.0,8.0,14.0,3880.0,1970.0,2.0625,0.9523809523809524,28.5,0.4117647058823529,1.8,1.1,5.0,3.75,52.94117647058823,14.117647058823529
2016,BU19030002,Withuis-Stationsstraat,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,10.0,32.99999999999999,6245,85,2.4,137.0,77,278.0,96.0,92.0,0.0,8.0,14.0,3880.0,1970.0,2.0625,0.9523809523809524,28.5,0.4117647058823529,1.8,1.1,5.0,3.3,38.8235294117647,11.764705882352942
2019,BU19030002,Withuis-Stationsstraat,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,24.0,122.0,6245,85,2.4,137.0,77,278.0,96.0,92.0,0.0,8.0,14.0,3880.0,1970.0,2.0625,0.9523809523809524,28.5,0.4117647058823529,1.8,1.1,5.0,5.083333333333333,143.52941176470588,28.235294117647058
2020,BU19030002,Withuis-Stationsstraat,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,32.0,157.00000000000003,6245,85,2.4,137.0,77,278.0,96.0,92.0,0.0,8.0,14.0,3880.0,1970.0,2.0625,0.9523809523809524,28.5,0.4117647058823529,1.8,1.1,5.0,4.90625,184.7058823529412,37.64705882352941
2021,BU19030002,Withuis-Stationsstraat,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,35.0,176.0,6245,85,2.4,137.0,77,278.0,96.0,92.0,0.0,8.0,14.0,3880.0,1970.0,2.0625,0.9523809523809524,28.5,0.4117647058823529,1.8,1.1,5.0,5.0285714285714285,207.05882352941177,41.1764705882353
2018,BU19030003,Mesch,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,21.0,91.0,6245,145,2.2,226.0,151,279.0,83.0,75.0,0.0,20.0,7.0,3490.0,1830.0,2.2916666666666665,0.9090909090909092,29.5,0.3448275862068966,1.3,0.3,5.0,4.333333333333333,62.758620689655174,14.482758620689655
2017,BU19030003,Mesch,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,19.0,79.00000000000001,6245,145,2.2,226.0,151,279.0,83.0,75.0,0.0,20.0,7.0,3490.0,1830.0,2.2916666666666665,0.9090909090909092,29.5,0.3448275862068966,1.3,0.3,5.0,4.157894736842105,54.48275862068966,13.10344827586207
2016,BU19030003,Mesch,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,16.0,68.0,6245,145,2.2,226.0,151,279.0,83.0,75.0,0.0,20.0,7.0,3490.0,1830.0,2.2916666666666665,0.9090909090909092,29.5,0.3448275862068966,1.3,0.3,5.0,4.25,46.89655172413793,11.03448275862069
2019,BU19030003,Mesch,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,28.0,138.0,6245,145,2.2,226.0,151,279.0,83.0,75.0,0.0,20.0,7.0,3490.0,1830.0,2.2916666666666665,0.9090909090909092,29.5,0.3448275862068966,1.3,0.3,5.0,4.928571428571429,95.17241379310344,19.310344827586206
2020,BU19030003,Mesch,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,36.0,198.0,6245,145,2.2,226.0,151,279.0,83.0,75.0,0.0,20.0,7.0,3490.0,1830.0,2.2916666666666665,0.9090909090909092,29.5,0.3448275862068966,1.3,0.3,5.0,5.5,136.55172413793105,24.82758620689655
2021,BU19030003,Mesch,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,43.0,244.0,6245,145,2.2,226.0,151,279.0,83.0,75.0,0.0,20.0,7.0,3490.0,1830.0,2.2916666666666665,0.9090909090909092,29.5,0.3448275862068966,1.3,0.3,5.0,5.674418604651163,168.27586206896552,29.655172413793103
2018,BU19030004,Oost,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,44.0,203.0,6245,305,2.4,1213.0,302,238.0,86.0,70.0,15.0,15.0,5.0,3500.0,1680.0,2.0172413793103448,0.8053691275167785,25.4,0.1967213114754098,1.2,0.4,5.0,4.613636363636363,66.55737704918033,14.426229508196721
2017,BU19030004,Oost,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,33.0,146.0,6245,305,2.4,1213.0,302,238.0,86.0,70.0,15.0,15.0,5.0,3500.0,1680.0,2.0172413793103448,0.8053691275167785,25.4,0.1967213114754098,1.2,0.4,5.0,4.424242424242424,47.868852459016395,10.819672131147541
2016,BU19030004,Oost,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,24.0,110.0,6245,305,2.4,1213.0,302,238.0,86.0,70.0,15.0,15.0,5.0,3500.0,1680.0,2.0172413793103448,0.8053691275167785,25.4,0.1967213114754098,1.2,0.4,5.0,4.583333333333333,36.0655737704918,7.868852459016393
2019,BU19030004,Oost,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,60.0,264.0,6245,305,2.4,1213.0,302,238.0,86.0,70.0,15.0,15.0,5.0,3500.0,1680.0,2.0172413793103448,0.8053691275167785,25.4,0.1967213114754098,1.2,0.4,5.0,4.4,86.55737704918033,19.672131147540984
2020,BU19030004,Oost,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,58.0,257.0,6245,305,2.4,1213.0,302,238.0,86.0,70.0,15.0,15.0,5.0,3500.0,1680.0,2.0172413793103448,0.8053691275167785,25.4,0.1967213114754098,1.2,0.4,5.0,4.431034482758621,84.26229508196721,19.016393442622952
2021,BU19030004,Oost,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,87.0,421.0,6245,305,2.4,1213.0,302,238.0,86.0,70.0,15.0,15.0,5.0,3500.0,1680.0,2.0172413793103448,0.8053691275167785,25.4,0.1967213114754098,1.2,0.4,5.0,4.839080459770115,138.0327868852459,28.524590163934427
2018,BU19030005,Maarland,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,14.0,93.0,6245,85,2.5,437.0,87,286.0,89.0,86.0,0.0,14.0,2.0,3120.0,1660.0,2.3125,0.9523809523809524,28.3,0.2352941176470588,1.6,0.5,5.0,6.642857142857143,109.41176470588235,16.470588235294116
2017,BU19030005,Maarland,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,10.0,72.0,6245,85,2.5,437.0,87,286.0,89.0,86.0,0.0,14.0,2.0,3120.0,1660.0,2.3125,0.9523809523809524,28.3,0.2352941176470588,1.6,0.5,5.0,7.2,84.70588235294117,11.764705882352942
2016,BU19030005,Maarland,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,8.0,62.0,6245,85,2.5,437.0,87,286.0,89.0,86.0,0.0,14.0,2.0,3120.0,1660.0,2.3125,0.9523809523809524,28.3,0.2352941176470588,1.6,0.5,5.0,7.75,72.94117647058823,9.411764705882353
2019,BU19030005,Maarland,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,11.0,49.0,6245,85,2.5,437.0,87,286.0,89.0,86.0,0.0,14.0,2.0,3120.0,1660.0,2.3125,0.9523809523809524,28.3,0.2352941176470588,1.6,0.5,5.0,4.454545454545454,57.64705882352941,12.941176470588236
2020,BU19030005,Maarland,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,24.0,105.0,6245,85,2.5,437.0,87,286.0,89.0,86.0,0.0,14.0,2.0,3120.0,1660.0,2.3125,0.9523809523809524,28.3,0.2352941176470588,1.6,0.5,5.0,4.375,123.52941176470588,28.235294117647058
2021,BU19030005,Maarland,WK190300,Wijk 00 Eijsden,GM1903,Eijsden-Margraten,PV31,Limburg,25.0,165.0,6245,85,2.5,437.0,87,286.0,89.0,86.0,0.0,14.0,2.0,3120.0,1660.0,2.3125,0.9523809523809524,28.3,0.2352941176470588,1.6,0.5,5.0,6.6,194.11764705882354,29.41176470588235
2018,BU19030100,Gronsveld,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,153.0,584.0,6247,1015,2.3,724.0,1017,262.0,93.0,81.0,5.0,14.0,5.0,3240.0,1690.0,2.146892655367232,0.8583690987124464,28.9,0.2463054187192118,1.3,0.7,5.0,3.816993464052288,57.53694581280788,15.073891625615763
2017,BU19030100,Gronsveld,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,118.0,435.0,6247,1015,2.3,724.0,1017,262.0,93.0,81.0,5.0,14.0,5.0,3240.0,1690.0,2.146892655367232,0.8583690987124464,28.9,0.2463054187192118,1.3,0.7,5.0,3.6864406779661016,42.857142857142854,11.625615763546797
2016,BU19030100,Gronsveld,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,86.0,305.0,6247,1015,2.3,724.0,1017,262.0,93.0,81.0,5.0,14.0,5.0,3240.0,1690.0,2.146892655367232,0.8583690987124464,28.9,0.2463054187192118,1.3,0.7,5.0,3.546511627906977,30.049261083743843,8.472906403940886
2019,BU19030100,Gronsveld,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,204.0,921.0,6247,1015,2.3,724.0,1017,262.0,93.0,81.0,5.0,14.0,5.0,3240.0,1690.0,2.146892655367232,0.8583690987124464,28.9,0.2463054187192118,1.3,0.7,5.0,4.514705882352941,90.73891625615764,20.098522167487683
2020,BU19030100,Gronsveld,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,268.0,1288.0,6247,1015,2.3,724.0,1017,262.0,93.0,81.0,5.0,14.0,5.0,3240.0,1690.0,2.146892655367232,0.8583690987124464,28.9,0.2463054187192118,1.3,0.7,5.0,4.8059701492537314,126.89655172413794,26.40394088669951
2021,BU19030100,Gronsveld,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,332.0,1574.0,6247,1015,2.3,724.0,1017,262.0,93.0,81.0,5.0,14.0,5.0,3240.0,1690.0,2.146892655367232,0.8583690987124464,28.9,0.2463054187192118,1.3,0.7,5.0,4.740963855421687,155.07389162561577,32.70935960591133
2018,BU19030101,Rijckholt,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,41.0,175.0,6247,280,2.2,1006.0,274,266.0,93.0,86.0,8.0,6.0,2.0,3440.0,1740.0,2.065217391304348,0.8,29.4,0.1607142857142857,1.4,1.7,5.0,4.2682926829268295,62.5,14.642857142857142
2017,BU19030101,Rijckholt,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,33.0,137.0,6247,280,2.2,1006.0,274,266.0,93.0,86.0,8.0,6.0,2.0,3440.0,1740.0,2.065217391304348,0.8,29.4,0.1607142857142857,1.4,1.7,5.0,4.151515151515151,48.92857142857143,11.785714285714286
2016,BU19030101,Rijckholt,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,24.0,89.0,6247,280,2.2,1006.0,274,266.0,93.0,86.0,8.0,6.0,2.0,3440.0,1740.0,2.065217391304348,0.8,29.4,0.1607142857142857,1.4,1.7,5.0,3.7083333333333335,31.785714285714285,8.571428571428571
2019,BU19030101,Rijckholt,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,50.0,230.0,6247,280,2.2,1006.0,274,266.0,93.0,86.0,8.0,6.0,2.0,3440.0,1740.0,2.065217391304348,0.8,29.4,0.1607142857142857,1.4,1.7,5.0,4.6,82.14285714285714,17.857142857142858
2020,BU19030101,Rijckholt,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,74.0,341.0,6247,280,2.2,1006.0,274,266.0,93.0,86.0,8.0,6.0,2.0,3440.0,1740.0,2.065217391304348,0.8,29.4,0.1607142857142857,1.4,1.7,5.0,4.608108108108108,121.78571428571429,26.428571428571427
2021,BU19030101,Rijckholt,WK190301,Wijk 01 Gronsveld,GM1903,Eijsden-Margraten,PV31,Limburg,89.0,426.0,6247,280,2.2,1006.0,274,266.0,93.0,86.0,8.0,6.0,2.0,3440.0,1740.0,2.065217391304348,0.8,29.4,0.1607142857142857,1.4,1.7,5.0,4.786516853932584,152.14285714285714,31.785714285714285
2018,BU19030200,Margraten,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,232.0,882.0,6269,1450,2.3,471.0,1532,236.0,77.0,73.0,13.0,14.0,16.0,2930.0,1480.0,2.136,0.8284023668639053,27.2,0.2241379310344827,1.4,0.9,5.0,3.8017241379310347,60.827586206896555,16.0
2017,BU19030200,Margraten,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,167.0,592.0000000000001,6269,1450,2.3,471.0,1532,236.0,77.0,73.0,13.0,14.0,16.0,2930.0,1480.0,2.136,0.8284023668639053,27.2,0.2241379310344827,1.4,0.9,5.0,3.5449101796407185,40.827586206896555,11.517241379310345
2016,BU19030200,Margraten,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,138.0,462.0,6269,1450,2.3,471.0,1532,236.0,77.0,73.0,13.0,14.0,16.0,2930.0,1480.0,2.136,0.8284023668639053,27.2,0.2241379310344827,1.4,0.9,5.0,3.347826086956522,31.862068965517242,9.517241379310345
2019,BU19030200,Margraten,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,337.0,1562.0,6269,1450,2.3,471.0,1532,236.0,77.0,73.0,13.0,14.0,16.0,2930.0,1480.0,2.136,0.8284023668639053,27.2,0.2241379310344827,1.4,0.9,5.0,4.635014836795253,107.72413793103448,23.24137931034483
2020,BU19030200,Margraten,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,418.0,1905.0,6269,1450,2.3,471.0,1532,236.0,77.0,73.0,13.0,14.0,16.0,2930.0,1480.0,2.136,0.8284023668639053,27.2,0.2241379310344827,1.4,0.9,5.0,4.557416267942584,131.3793103448276,28.82758620689655
2021,BU19030200,Margraten,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,514.0,2528.0,6269,1450,2.3,471.0,1532,236.0,77.0,73.0,13.0,14.0,16.0,2930.0,1480.0,2.136,0.8284023668639053,27.2,0.2241379310344827,1.4,0.9,5.0,4.918287937743191,174.3448275862069,35.44827586206897
2018,BU19030202,Groot- en Klein-Welsden,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,24.0,114.99999999999999,6269,85,2.4,111.0,92,309.0,88.0,92.0,0.0,8.0,8.0,3460.0,1870.0,2.1333333333333333,0.9302325581395348,29.4,0.3529411764705882,1.4,1.7,5.0,4.791666666666667,135.2941176470588,28.235294117647058
2017,BU19030202,Groot- en Klein-Welsden,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,19.0,82.0,6269,85,2.4,111.0,92,309.0,88.0,92.0,0.0,8.0,8.0,3460.0,1870.0,2.1333333333333333,0.9302325581395348,29.4,0.3529411764705882,1.4,1.7,5.0,4.315789473684211,96.47058823529412,22.352941176470587
2016,BU19030202,Groot- en Klein-Welsden,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,18.0,77.0,6269,85,2.4,111.0,92,309.0,88.0,92.0,0.0,8.0,8.0,3460.0,1870.0,2.1333333333333333,0.9302325581395348,29.4,0.3529411764705882,1.4,1.7,5.0,4.277777777777778,90.58823529411765,21.176470588235293
2019,BU19030202,Groot- en Klein-Welsden,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,27.0,133.0,6269,85,2.4,111.0,92,309.0,88.0,92.0,0.0,8.0,8.0,3460.0,1870.0,2.1333333333333333,0.9302325581395348,29.4,0.3529411764705882,1.4,1.7,5.0,4.925925925925926,156.47058823529412,31.764705882352942
2020,BU19030202,Groot- en Klein-Welsden,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,34.0,282.0,6269,85,2.4,111.0,92,309.0,88.0,92.0,0.0,8.0,8.0,3460.0,1870.0,2.1333333333333333,0.9302325581395348,29.4,0.3529411764705882,1.4,1.7,5.0,8.294117647058824,331.7647058823529,40.0
2021,BU19030202,Groot- en Klein-Welsden,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,35.0,282.0,6269,85,2.4,111.0,92,309.0,88.0,92.0,0.0,8.0,8.0,3460.0,1870.0,2.1333333333333333,0.9302325581395348,29.4,0.3529411764705882,1.4,1.7,5.0,8.057142857142857,331.7647058823529,41.1764705882353
2018,BU19030204,Scheulder,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,33.0,136.0,6307,140,2.3,450.0,146,271.0,85.0,82.0,0.0,18.0,5.0,3600.0,1750.0,2.12,0.9375,28.2,0.1428571428571428,1.6,2.2,5.0,4.121212121212121,97.14285714285714,23.571428571428573
2017,BU19030204,Scheulder,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,25.0,99.0,6307,140,2.3,450.0,146,271.0,85.0,82.0,0.0,18.0,5.0,3600.0,1750.0,2.12,0.9375,28.2,0.1428571428571428,1.6,2.2,5.0,3.96,70.71428571428571,17.857142857142858
2016,BU19030204,Scheulder,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,20.0,80.0,6307,140,2.3,450.0,146,271.0,85.0,82.0,0.0,18.0,5.0,3600.0,1750.0,2.12,0.9375,28.2,0.1428571428571428,1.6,2.2,5.0,4.0,57.142857142857146,14.285714285714286
2019,BU19030204,Scheulder,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,47.0,253.0,6307,140,2.3,450.0,146,271.0,85.0,82.0,0.0,18.0,5.0,3600.0,1750.0,2.12,0.9375,28.2,0.1428571428571428,1.6,2.2,5.0,5.382978723404255,180.71428571428572,33.57142857142857
2020,BU19030204,Scheulder,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,53.0,292.0,6307,140,2.3,450.0,146,271.0,85.0,82.0,0.0,18.0,5.0,3600.0,1750.0,2.12,0.9375,28.2,0.1428571428571428,1.6,2.2,5.0,5.509433962264151,208.57142857142858,37.857142857142854
2021,BU19030204,Scheulder,WK190302,Wijk 02 Margraten,GM1903,Eijsden-Margraten,PV31,Limburg,59.0,298.0,6307,140,2.3,450.0,146,271.0,85.0,82.0,0.0,18.0,5.0,3600.0,1750.0,2.12,0.9375,28.2,0.1428571428571428,1.6,2.2,5.0,5.0508474576271185,212.85714285714286,42.142857142857146
2018,BU19030300,Cadier,WK190303,Wijk 03 Cadier en Keer,GM1903,Eijsden-Margraten,PV31,Limburg,233.0,979.9999999999999,6267,1475,2.2,2063.0,1479,269.0,84.0,77.0,10.0,12.0,5.0,3130.0,1830.0,2.02991452991453,0.8463949843260188,31.4,0.1728813559322033,1.3,0.7,5.0,4.206008583690987,66.44067796610169,15.796610169491526
2017,BU19030300,Cadier,WK190303,Wijk 03 Cadier en Keer,GM1903,Eijsden-Margraten,PV31,Limburg,184.0,739.0,6267,1475,2.2,2063.0,1479,269.0,84.0,77.0,10.0,12.0,5.0,3130.0,1830.0,2.02991452991453,0.8463949843260188,31.4,0.1728813559322033,1.3,0.7,5.0,4.016304347826087,50.101694915254235,12.474576271186441
2016,BU19030300,Cadier,WK190303,Wijk 03 Cadier en Keer,GM1903,Eijsden-Margraten,PV31,Limburg,159.0,605.0,6267,1475,2.2,2063.0,1479,269.0,84.0,77.0,10.0,12.0,5.0,3130.0,1830.0,2.02991452991453,0.8463949843260188,31.4,0.1728813559322033,1.3,0.7,5.0,3.8050314465408803,41.016949152542374,10.779661016949152
2019,BU19030300,Cadier,WK190303,Wijk 03 Cadier en Keer,GM1903,Eijsden-Margraten,PV31,Limburg,273.0,1253.9999999999998,6267,1475,2.2,2063.0,1479,269.0,84.0,77.0,10.0,12.0,5.0,3130.0,1830.0,2.02991452991453,0.8463949843260188,31.4,0.1728813559322033,1.3,0.7,5.0,4.593406593406593,85.01694915254237,18.508474576271187
2020,BU19030300,Cadier,WK190303,Wijk 03 Cadier en Keer,GM1903,Eijsden-Margraten,PV31,Limburg,344.0,1626.0,6267,1475,2.2,2063.0,1479,269.0,84.0,77.0,10.0,12.0,5.0,3130.0,1830.0,2.02991452991453,0.8463949843260188,31.4,0.1728813559322033,1.3,0.7,5.0,4.726744186046512,110.23728813559322,23.322033898305083
2021,BU19030300,Cadier,WK190303,Wijk 03 Cadier en Keer,GM1903,Eijsden-Margraten,PV31,Limburg,460.0,2257.0,6267,1475,2.2,2063.0,1479,269.0,84.0,77.0,10.0,12.0,5.0,3130.0,1830.0,2.02991452991453,0.8463949843260188,31.4,0.1728813559322033,1.3,0.7,5.0,4.906521739130435,153.01694915254237,31.1864406779661
2018,BU19030303,Bemelen,WK190303,Wijk 03 Cadier en Keer,GM1903,Eijsden-Margraten,PV31,Limburg,35.0,147.0,6268,165,2.1,245.0,159,320.0,88.0,75.0,7.0,18.0,9.0,3230.0,1830.0,2.310344827586207,0.8571428571428571,32.1,0.2424242424242424,1.3,2.6,5.0,4.2,89.0909090909091,21.21212121212121
2017,BU19030303,Bemelen,WK190303,Wijk 03 Cadier en Keer,GM1903,Eijsden-Margraten,PV31,Limburg,27.0,103.0,6268,165,2.1,245.0,159,320.0,88.0,75.0,7.0,18.0,9.0,3230.0,1830.0,2.310344827586207,0.8571428571428571,32.1,0.2424242424242424,1.3,2.6,5.0,3.814814814814815,62.42424242424242,16.363636363636363
2016,BU19030303,Bemelen,WK190303,Wijk 03 Cadier en Keer,GM1903,Eijsden-Margraten,PV31,Limburg,0.0,0.0,6268,165,2.1,245.0,159,320.0,88.0,75.0,7.0,18.0,9.0,3230.0,1830.0,2.310344827586207,0.8571428571428571,32.1,0.2424242424242424,1.3,2.6,5.0,0.0,0.0,0.0
2019,BU19030303,Bemelen,WK190303,Wijk 03 Cadier en Keer,GM1903,Eijsden-Margraten,PV31,Limburg,33.0,201.0,6268,165,2.1,245.0,159,320.0,88.0,75.0,7.0,18.0,9.0,3230.0,1830.0,2.310344827586207,0.8571428571428571,32.1,0.2424242424242424,1.3,2.6,5.0,6.090909090909091,121.81818181818181,20.0
