Codering_3,HuishoudensTotaal_28,IndelingswijzigingWijkenEnBuurten_4,Year
BU07570005,85,1,2020
BU07570006,285,1,2020
BU07570007,20,1,2020
BU07570008,80,1,2020
BU07570009,65,1,2020
BU07570100,315,1,2020
BU07570109,115,1,2020
BU07570200,1655,1,2020
BU07570206,70,1,2020
BU07570207,40,1,2020
BU07570208,100,1,2020
BU07570209,60,1,2020
BU07580001,1360,1,2020
BU07580002,1955,1,2020
BU07580003,1005,1,2020
BU07580004,2440,1,2020
BU07580005,1480,1,2020
BU07580006,1835,1,2020
BU07580100,1920,1,2020
BU07580101,2345,1,2020
BU07580102,2380,1,2020
BU07580103,1875,3,2020
BU07580104,1945,1,2020
BU07580105,105,1,2020
BU07580106,1315,1,2020
BU07580107,505,1,2020
BU07580200,5555,1,2020
BU07580201,1655,1,2020
BU07580202,2405,1,2020
BU07580203,2470,1,2020
BU07580204,30,1,2020
BU07580205,20,1,2020
BU07580300,1720,1,2020
BU07580301,3040,1,2020
BU07580302,1545,1,2020
BU07580303,2395,1,2020
BU07580309,215,1,2020
BU07580400,2705,1,2020
BU07580401,1190,1,2020
BU07580500,1070,1,2020
BU07580501,3970,1,2020
BU07580502,4515,1,2020
BU07580503,3960,1,2020
BU07580504,1395,1,2020
BU07580505,165,1,2020
BU07580506,25,1,2020
BU07580507,330,1,2020
BU07580508,320,1,2020
BU07580509,260,1,2020
BU07580600,2155,1,2020
BU07580601,1800,1,2020
BU07580602,1690,1,2020
BU07580603,1295,1,2020
BU07580604,1980,1,2020
BU07580605,1305,1,2020
BU07580606,935,1,2020
BU07580607,25,1,2020
BU07580609,75,1,2020
BU07580700,2230,1,2020
BU07580701,870,1,2020
BU07580709,175,1,2020
BU07580800,1990,1,2020
BU07580809,120,1,2020
BU07580900,4560,1,2020
BU07580909,315,1,2020
BU07581000,3180,3,2020
BU07581008,40,1,2020
BU07581009,55,1,2020
BU08990124,260,1,2020
BU08990126,620,1,2020
BU08990134,875,1,2020
BU08990135,480,1,2020
BU08990136,185,1,2020
BU08990144,665,1,2020
BU08990201,15,1,2020
BU08990202,225,1,2020
BU08990203,645,1,2020
BU08990204,310,1,2020
BU08990205,345,1,2020
BU08990207,740,1,2020
BU08990208,450,1,2020
BU08990209,375,1,2020
BU08990225,175,1,2020
BU08990242,40,1,2020
BU08990243,80,1,2020
BU08990314,20,1,2020
BU08990315,105,1,2020
BU08990316,340,1,2020
BU08990317,750,1,2020
BU08990318,515,1,2020
BU08990332,0,1,2020
BU08990333,55,1,2020
BU08990337,0,1,2020
BU08990339,0,1,2020
BU08990340,0,1,2020
BU08990345,120,1,2020
BU08990428,100,1,2020
BU08990429,640,1,2020
BU08990430,545,1,2020
BU08990431,0,1,2020
BU08990438,0,1,2020
BU08990441,0,1,2020
BU08990506,540,1,2020
BU08990510,260,1,2020
BU08990511,160,1,2020
BU08990512,390,1,2020
BU08990513,200,1,2020
BU08990519,550,1,2020
BU08990520,190,1,2020
BU08990521,415,1,2020
BU08990522,75,1,2020
BU08990523,555,1,2020
BU08990527,490,1,2020
BU01091000,1345,1,2020
BU01091001,565,1,2020
BU01091002,585,1,2020
BU01091003,1330,1,2020
BU01091004,875,1,2020
BU01091006,55,1,2020
BU01091007,690,1,2020
BU01091008,535,1,2020
BU01091009,25,1,2020
BU01091010,10,1,2020
BU01091011,45,1,2020
BU01091012,25,1,2020
BU01091013,0,1,2020
BU01091014,60,1,2020
BU01091015,315,1,2020
BU01091116,255,1,2020
BU01091117,125,1,2020
BU01091218,60,1,2020
BU01091219,0,1,2020
BU01091320,30,1,2020
BU01091421,45,1,2020
BU01092022,1465,1,2020
BU01092023,155,1,2020
BU01092024,110,1,2020
BU01092025,35,1,2020
BU01092026,245,1,2020
BU01092027,90,1,2020
BU01092028,120,1,2020
BU01092029,20,1,2020
BU01092030,65,1,2020
BU01092031,25,1,2020
BU01093032,805,1,2020
BU01093033,50,1,2020
BU01093034,220,1,2020
BU01093035,30,1,2020
BU01093036,95,1,2020
BU01093037,55,1,2020
BU01093038,290,1,2020
BU01093039,240,1,2020
BU01093068,20,1,2020
BU01094040,970,1,2020
BU01094041,30,1,2020
BU01094042,20,1,2020
BU01094043,185,1,2020
BU01094044,90,1,2020
BU01094045,15,1,2020
BU01094046,35,1,2020
BU01094047,930,1,2020
BU01094048,120,1,2020
BU01094049,50,1,2020
BU01094050,10,1,2020
BU01094051,65,1,2020
BU01094052,15,1,2020
BU01094053,155,1,2020
BU01094054,25,1,2020
BU01094055,45,1,2020
BU01094056,35,1,2020
BU01094057,230,1,2020
BU01095058,140,1,2020
BU01095059,745,1,2020
BU01095060,15,1,2020
BU01095061,135,1,2020
BU01095062,35,1,2020
BU01095063,70,1,2020
BU01095064,75,1,2020
BU01095065,60,1,2020
BU01095066,10,1,2020
BU01095067,20,1,2020
BU17060000,3570,1,2020
BU17060001,150,1,2020
BU17060002,150,1,2020
BU17060008,140,1,2020
BU17060009,45,1,2020
BU17060100,840,1,2020
BU17060101,45,1,2020
BU17060109,40,1,2020
BU17060200,610,1,2020
BU17060201,0,1,2020
BU17060209,10,1,2020
BU17060300,2000,1,2020
BU17060301,85,1,2020
BU17060302,0,1,2020
BU17060308,70,1,2020
BU17060309,45,1,2020
BU17060400,705,1,2020
BU17060409,40,1,2020
BU17060500,305,1,2020
BU17060509,0,1,2020
BU16840116,15,1,2020
BU16840118,90,1,2020
BU16840207,30,1,2020
BU16840209,120,1,2020
BU16840217,20,1,2020
BU16840303,390,1,2020
BU16840315,115,1,2020
BU16840410,550,1,2020
BU16840419,140,1,2020
BU16840601,1605,1,2020
BU16840602,2085,1,2020
BU16840611,105,1,2020
BU16840612,20,1,2020
BU16840613,2870,1,2020
BU16840614,20,1,2020
BU16840620,1445,1,2020
BU16841105,935,1,2020
BU16841106,235,1,2020
BU16841404,135,1,2020
BU16841408,70,1,2020
BU01480101,505,1,2020
BU01480102,280,1,2020
BU01480103,620,1,2020
BU01480104,865,1,2020
BU01480105,815,1,2020
BU01480106,680,1,2020
BU01480107,65,1,2020
BU01480108,35,1,2020
BU01480109,250,1,2020
BU01480110,135,1,2020
BU01480111,135,1,2020
BU01480112,180,1,2020
BU01480113,45,1,2020
BU01480114,95,1,2020
BU01480115,135,1,2020
BU01480116,285,1,2020
BU01480117,190,1,2020
BU01480118,220,1,2020
BU01480119,425,1,2020
BU01480201,920,1,2020
BU01480202,425,1,2020
BU01480203,810,1,2020
BU01480204,385,1,2020
BU01480205,515,1,2020
BU01480206,40,1,2020
BU01480207,30,1,2020
BU01480208,215,1,2020
BU01480209,80,1,2020
BU01480210,260,1,2020
BU01480211,90,1,2020
BU01480301,515,1,2020
BU01480302,650,1,2020
BU01480303,245,1,2020
BU01480304,30,1,2020
BU01480305,240,1,2020
BU01480306,175,1,2020
BU07620000,3065,1,2020
BU07620001,1125,1,2020
BU07620002,755,1,2020
BU07620003,395,1,2020
BU07620004,1780,1,2020
BU07620005,1950,1,2020
BU07620006,300,1,2020
BU07620007,145,1,2020
BU07620009,1165,1,2020
BU07620100,455,1,2020
BU07620109,90,1,2020
BU07620200,1055,1,2020
BU07620209,295,1,2020
BU07620300,570,1,2020
BU07620309,200,1,2020
BU07620400,295,1,2020
BU07620409,95,1,2020
BU01500101,1820,1,2020
BU01500102,430,1,2020
BU01500103,540,1,2020
BU01500104,240,1,2020
BU01500105,585,1,2020
BU01500106,520,1,2020
BU01500107,895,1,2020
BU01500201,980,1,2020
BU01500301,695,1,2020
BU01500302,1030,1,2020
BU01500303,795,1,2020
BU01500304,1395,1,2020
BU01500305,880,1,2020
BU01500306,1315,1,2020
BU01500401,1270,1,2020
BU01500402,655,1,2020
BU01500403,550,1,2020
BU01500404,1050,1,2020
BU01500405,920,1,2020
BU01500406,860,1,2020
BU01500407,70,1,2020
BU01500501,1935,1,2020
BU01500502,760,1,2020
BU01500601,1530,1,2020
BU01500602,965,1,2020
BU01500603,600,1,2020
BU01500604,1320,1,2020
BU01500605,865,1,2020
BU01500606,265,1,2020
BU01500701,550,1,2020
BU01500702,1445,1,2020
BU01500703,345,1,2020
BU01500704,90,1,2020
BU01500705,15,1,2020
BU01500706,20,1,2020
BU01500801,1045,1,2020
BU01500802,880,1,2020
BU01500803,655,1,2020
BU01500901,1120,1,2020
BU01500902,715,1,2020
BU01500903,165,1,2020
BU01500904,745,1,2020
BU01500905,880,1,2020
BU01500906,880,1,2020
BU01500907,20,1,2020
BU01501001,135,1,2020
BU01501002,590,1,2020
BU01501003,0,1,2020
BU01501004,1070,1,2020
BU01501005,405,1,2020
BU01501006,625,1,2020
BU01501007,560,1,2020
BU01501008,600,1,2020
BU01501009,0,1,2020
BU01501010,20,1,2020
BU01501101,1865,1,2020
BU01501102,55,1,2020
BU01501103,75,1,2020
BU01501201,1970,1,2020
BU01501202,170,1,2020
BU01501301,135,1,2020
BU01501401,250,1,2020
BU01501402,40,1,2020
BU01501403,345,1,2020
BU01501501,1820,1,2020
BU01501502,290,1,2020
BU01501503,90,1,2020
BU01501504,100,1,2020
BU01501505,60,1,2020
BU17741010,385,1,2020
BU17741011,495,1,2020
BU17741012,130,1,2020
BU17741013,135,1,2020
BU17741014,830,1,2020
BU17741015,860,1,2020
BU17741017,170,1,2020
BU17741020,305,1,2020
BU17741050,40,1,2020
BU17741051,185,1,2020
BU17741099,195,1,2020
BU17741110,145,1,2020
BU17741198,55,1,2020
BU17741199,140,1,2020
BU17741210,170,1,2020
BU17741299,110,1,2020
BU17741398,125,1,2020
BU17741399,65,1,2020
BU17741410,155,1,2020
BU17741499,180,1,2020
BU17741510,130,1,2020
BU17741511,335,1,2020
BU17741512,180,1,2020
BU17741513,500,1,2020
BU17741514,80,1,2020
BU17741515,270,1,2020
BU17741516,260,1,2020
BU17741550,65,1,2020
BU17741598,5,1,2020
BU17741599,50,1,2020
BU17741610,295,1,2020
BU17741611,345,1,2020
BU17741612,125,1,2020
BU17741613,20,1,2020
BU17741614,40,1,2020
BU17741650,25,1,2020
BU17741699,295,1,2020
BU17741710,520,1,2020
BU17741799,330,1,2020
BU17741810,230,1,2020
BU17741899,365,1,2020
BU17741910,485,1,2020
BU17741999,280,1,2020
BU17742099,55,1,2020
BU17742199,115,1,2020
BU07660101,1450,1,2020
BU07660102,25,1,2020
BU07660103,1630,1,2020
BU07660104,145,1,2020
BU07660105,1820,1,2020
BU07660106,625,1,2020
BU07660107,1345,1,2020
BU07660108,1030,1,2020
BU07660109,1505,1,2020
BU07660110,150,1,2020
BU07660111,75,1,2020
BU07660112,255,1,2020
BU07660113,70,1,2020
BU07660114,20,1,2020
BU07660115,0,1,2020
BU07660216,970,1,2020
BU07660217,10,1,2020
BU17190000,5285,1,2020
BU17190008,65,1,2020
BU17190009,135,1,2020
BU17190100,195,1,2020
BU17190108,0,1,2020
BU17190109,10,1,2020
BU17190200,2410,1,2020
BU17190208,85,1,2020
BU17190209,45,1,2020
BU17190300,775,1,2020
BU17190309,105,1,2020
BU17190400,1625,1,2020
BU17190401,45,1,2020
BU17190409,60,1,2020
BU17190500,545,1,2020
BU17190501,125,1,2020
BU17190508,30,1,2020
BU17190509,40,1,2020
BU17110101,10,1,2020
BU17110102,225,1,2020
BU17110103,620,1,2020
BU17110104,430,1,2020
BU17110105,540,1,2020
BU17110106,525,1,2020
BU17110107,30,1,2020
BU17110108,295,1,2020
BU17110153,20,1,2020
BU17110209,340,1,2020
BU17110210,20,1,2020
BU17110311,435,1,2020
BU17110312,60,1,2020
BU17110313,50,1,2020
BU17110414,50,1,2020
BU17110415,25,1,2020
BU17110416,35,1,2020
BU17110417,510,1,2020
BU17110418,15,1,2020
BU17110419,5,1,2020
BU17110456,0,1,2020
BU17110520,15,1,2020
BU17110521,110,1,2020
BU17110522,15,1,2020
BU17110523,35,1,2020
BU17110524,1950,1,2020
BU17110525,1320,1,2020
BU17110526,85,1,2020
BU17110527,5,1,2020
BU17110528,0,1,2020
BU17110547,5,1,2020
BU17110548,0,1,2020
BU17110549,5,1,2020
BU17110551,0,1,2020
BU17110554,20,1,2020
BU17110555,0,1,2020
BU17110628,160,1,2020
BU17110629,30,1,2020
BU17110630,385,1,2020
BU17110731,255,1,2020
BU17110732,1335,1,2020
BU17110733,20,1,2020
BU17110734,5,1,2020
BU17110735,935,1,2020
BU17110750,0,1,2020
BU17110836,50,1,2020
BU17110837,370,1,2020
BU17110938,5,1,2020
BU17110939,765,1,2020
BU17110940,660,1,2020
BU17111041,535,1,2020
BU17111042,50,1,2020
BU17111143,680,1,2020
BU17111144,30,1,2020
BU17111145,15,1,2020
BU17111146,10,1,2020
BU17111152,0,1,2020
BU07700000,1390,1,2020
BU07700001,410,1,2020
BU07700002,795,1,2020
BU07700003,725,1,2020
BU07700004,355,1,2020
BU07700005,30,1,2020
BU07700006,45,1,2020
BU07700007,125,1,2020
BU07700008,55,1,2020
BU07700009,145,1,2020
BU07700010,415,1,2020
BU07700100,625,1,2020
BU07700101,5,1,2020
BU07700102,15,1,2020
BU07700109,65,1,2020
BU07700200,550,1,2020
BU07700209,55,1,2020
BU07700300,720,1,2020
BU07700309,140,1,2020
BU07700400,575,1,2020
BU07700409,235,1,2020
BU07700500,385,1,2020
BU07700501,90,1,2020
BU07700509,120,1,2020
BU19030000,1880,1,2020
BU19030001,1170,1,2020
BU19030002,80,1,2020
BU19030003,145,1,2020
BU19030004,310,1,2020
BU19030005,85,1,2020
BU19030009,330,1,2020
BU19030100,1020,1,2020
BU19030101,285,1,2020
BU19030200,1475,1,2020
BU19030201,35,1,2020
BU19030202,85,1,2020
BU19030203,10,1,2020
BU19030204,140,1,2020
BU19030205,50,1,2020
BU19030300,1475,1,2020
BU19030301,40,1,2020
BU19030302,20,1,2020
BU19030303,170,1,2020
BU19030304,45,1,2020
BU19030309,60,1,2020
BU19030400,395,1,2020
BU19030401,245,1,2020
BU19030402,70,1,2020
BU19030403,40,1,2020
BU19030404,25,1,2020
BU19030409,50,1,2020
BU19030500,390,1,2020
BU19030501,410,1,2020
BU19030502,340,1,2020
BU19030503,45,1,2020
BU19030504,50,1,2020
BU19030505,25,1,2020
BU19030509,25,1,2020
BU07721110,2635,1,2020
BU07721120,1855,1,2020
BU07721130,1450,1,2020
BU07721140,145,1,2020
BU07721150,720,1,2020
BU07722110,1370,1,2020
BU07722120,1225,1,2020
BU07722130,565,1,2020
BU07722140,1635,1,2020
BU07722150,800,1,2020
BU07722160,730,1,2020
BU07722170,395,1,2020
BU07722180,140,1,2020
BU07722210,1045,1,2020
BU07722220,1650,1,2020
BU07722230,670,1,2020
BU07722240,250,1,2020
BU07722250,640,1,2020
BU07722260,5,1,2020
BU07722300,525,1,2020
BU07722310,0,1,2020
BU07722320,1580,1,2020
BU07722330,905,1,2020
BU07722340,765,1,2020
BU07722350,745,1,2020
BU07722360,690,1,2020
BU07722370,1470,1,2020
BU07722380,290,1,2020
BU07722390,0,1,2020
BU07722399,55,1,2020
BU07723110,1120,1,2020
BU07723120,1805,1,2020
BU07723210,1870,1,2020
BU07723220,1500,1,2020
BU07723280,565,1,2020
BU07723330,2080,1,2020
BU07723340,75,1,2020
BU07723350,1880,1,2020
BU07723360,195,1,2020
BU07723370,215,1,2020
BU07724100,800,1,2020
BU07724110,1825,1,2020
BU07724120,2500,1,2020
BU07724130,1130,1,2020
BU07724140,675,1,2020
BU07724210,2240,1,2020
BU07724220,2465,1,2020
BU07724230,1010,1,2020
BU07724240,1705,1,2020
BU07724250,1310,1,2020
BU07724260,230,1,2020
BU07724310,2745,1,2020
BU07724320,1070,1,2020
BU07724330,105,1,2020
BU07724340,1635,1,2020
BU07724350,570,1,2020
BU07724360,0,1,2020
BU07725110,420,1,2020
BU07725120,2490,1,2020
BU07725130,1810,1,2020
BU07725140,1055,1,2020
BU07725150,475,1,2020
BU07725160,1815,1,2020
BU07725200,40,1,2020
BU07725210,1485,1,2020
BU07725220,1640,1,2020
BU07725230,1900,1,2020
BU07725240,1780,1,2020
BU07725310,2235,1,2020
BU07725320,2385,1,2020
BU07725330,770,1,2020
BU07725340,2670,1,2020
BU07725350,20,1,2020
BU07725410,2120,1,2020
BU07725420,425,1,2020
BU07725430,2600,1,2020
BU07725440,1085,1,2020
BU07725450,5,1,2020
BU07725460,40,1,2020
BU07726110,1670,1,2020
BU07726120,1945,1,2020
BU07726130,320,1,2020
BU07726140,845,1,2020
BU07726150,2085,1,2020
BU07726160,1225,1,2020
BU07726210,50,1,2020
BU07726220,2060,1,2020
BU07726230,1570,1,2020
BU07726240,1250,1,2020
BU07726250,345,1,2020
BU07726260,35,1,2020
BU07726270,5,1,2020
BU07726280,10,1,2020
BU07726310,10,1,2020
BU07726320,15,1,2020
BU07726330,2245,1,2020
BU07726340,1145,1,2020
BU07726350,780,1,2020
BU07726360,5,1,2020
BU07726370,0,1,2020
BU07726380,0,1,2020
BU07726390,155,1,2020
BU07726399,385,1,2020
BU07727110,1845,1,2020
BU07727120,1335,1,2020
BU07727130,740,1,2020
BU07727210,1720,1,2020
BU07727220,1385,1,2020
BU07727230,640,1,2020
BU07727240,1885,1,2020
BU07727250,1750,1,2020
BU07727260,10,1,2020
BU07727270,0,1,2020
BU07727310,1690,1,2020
BU07727320,1710,1,2020
BU07727330,360,1,2020
BU01140100,235,1,2020
BU01140101,850,1,2020
BU01140102,85,1,2020
BU01140103,95,1,2020
BU01140104,85,1,2020
BU01140106,40,1,2020
BU01140109,45,1,2020
BU01140200,150,1,2020
BU01140206,45,1,2020
BU01140208,80,1,2020
BU01140209,75,1,2020
BU01140300,2200,1,2020
BU01140301,725,1,2020
BU01140302,165,1,2020
BU01140303,190,1,2020
BU01140304,25,1,2020
BU01140309,80,1,2020
BU01140400,580,1,2020
BU01140401,70,1,2020
BU01140402,95,1,2020
BU01140408,55,1,2020
BU01140409,15,1,2020
BU01140500,565,1,2020
BU01140502,165,1,2020
BU01140503,80,1,2020
BU01140504,35,1,2020
BU01140509,5,1,2020
BU01140600,1815,1,2020
BU01140601,50,1,2020
BU01140608,90,1,2020
BU01140609,60,1,2020
BU01140700,1655,1,2020
BU01140701,80,1,2020
BU01140702,85,1,2020
BU01140707,30,1,2020
BU01140708,75,1,2020
BU01140709,95,1,2020
BU01140800,2025,1,2020
BU01140801,2755,1,2020
BU01140802,125,1,2020
BU01140803,95,1,2020
BU01140804,35,1,2020
BU01140806,50,1,2020
BU01140807,75,1,2020
BU01140809,75,1,2020
BU01140900,1160,1,2020
BU01140901,75,1,2020
BU01140909,20,1,2020
BU01141000,1665,1,2020
BU01141001,70,1,2020
BU01141002,50,1,2020
BU01141003,200,1,2020
BU01141004,25,1,2020
BU01141009,80,1,2020
BU01141300,960,1,2020
BU01141308,5,1,2020
BU01141309,5,1,2020
BU01142100,325,1,2020
BU01142101,85,1,2020
BU01142102,105,1,2020
BU01142109,15,1,2020
BU01143200,615,1,2020
BU01143201,50,1,2020
BU01143209,15,1,2020
BU01144000,2490,1,2020
BU01144100,670,1,2020
BU01144101,690,1,2020
BU01144200,3160,1,2020
BU01144300,3890,1,2020
BU01144400,3635,1,2020
BU01144500,465,1,2020
BU01144600,4355,1,2020
BU01144700,3920,1,2020
BU01144800,850,1,2020
BU01144900,350,1,2020
BU01145000,1245,1,2020
BU01145100,235,1,2020
BU01145101,65,1,2020
BU01145109,345,1,2020
BU01145200,405,1,2020
BU01145201,155,1,2020
BU01145300,20,1,2020
BU01145301,0,1,2020
BU01530000,2475,1,2020
BU01530001,990,1,2020
BU01530002,1015,1,2020
BU01530003,3695,1,2020
BU01530004,1605,1,2020
BU01530005,2685,1,2020
BU01530006,1135,1,2020
BU01530007,1970,1,2020
BU01530008,520,1,2020
BU01530100,2385,1,2020
BU01530101,530,1,2020
BU01530102,1020,1,2020
BU01530103,1775,1,2020
BU01530104,225,1,2020
BU01530105,10,1,2020
BU01530106,35,1,2020
BU01530200,1025,1,2020
BU01530201,2025,1,2020
BU01530202,1025,1,2020
BU01530203,2440,1,2020
BU01530204,1070,1,2020
BU01530205,1360,1,2020
BU01530206,790,1,2020
BU01530207,815,1,2020
BU01530208,540,1,2020
BU01530300,2580,1,2020
BU01530301,2350,1,2020
BU01530400,1290,1,2020
BU01530401,835,1,2020
BU01530402,2170,1,2020
BU01530403,1300,1,2020
BU01530404,2425,1,2020
BU01530405,445,1,2020
BU01530406,2680,1,2020
BU01530500,1265,1,2020
BU01530501,985,1,2020
BU01530502,1615,1,2020
BU01530503,410,1,2020
BU01530600,1425,1,2020
BU01530601,2130,1,2020
BU01530602,940,1,2020
BU01530603,1940,1,2020
BU01530604,1865,1,2020
BU01530605,1215,1,2020
BU01530606,1945,1,2020
BU01530607,1655,1,2020
BU01530608,1550,1,2020
BU01530609,135,1,2020
BU01530700,115,1,2020
BU01530701,25,1,2020
BU01530702,5,1,2020
BU01530703,5,1,2020
BU01530800,490,1,2020
BU01530801,1330,1,2020
BU01530802,1225,1,2020
BU01530803,850,1,2020
BU01530804,865,1,2020
BU01530805,690,1,2020
BU01530806,65,1,2020
BU01530807,255,1,2020
BU01530808,1160,1,2020
BU01530900,810,1,2020
BU01530901,1140,1,2020
BU01530902,560,1,2020
BU01530903,125,1,2020
BU01530904,135,1,2020
BU01530905,590,1,2020
BU01530906,130,1,2020
BU01530907,435,1,2020
BU01530908,85,1,2020
BU07770000,645,3,2020
BU07770001,525,3,2020
BU07770002,495,3,2020
BU07770003,500,3,2020
BU07770004,305,3,2020
BU07770005,2290,3,2020
BU07770100,0,3,2020
BU07770200,75,3,2020
BU07771000,310,3,2020
BU07771001,385,3,2020
BU07771002,405,3,2020
BU07771003,20,3,2020
BU07771004,330,3,2020
BU07771005,410,1,2020
BU07771006,295,1,2020
BU07771007,360,3,2020
BU07771008,135,3,2020
BU07771009,250,3,2020
BU07771010,740,3,2020
BU07771011,570,3,2020
BU07771012,600,3,2020
BU07771013,1430,3,2020
BU07771014,100,3,2020
BU07771015,1525,3,2020
BU07771100,10,3,2020
BU07771200,120,3,2020
BU07771201,85,3,2020
BU07771202,30,3,2020
BU07771203,60,3,2020
BU07772000,395,1,2020
BU07772001,290,3,2020
BU07772002,640,3,2020
BU07772003,250,3,2020
BU07772004,555,1,2020
BU07772005,220,1,2020
BU07772006,835,3,2020
BU07772007,720,3,2020
BU07772008,80,3,2020
BU07772009,545,3,2020
BU07772010,445,3,2020
BU07772011,290,3,2020
BU07772100,75,3,2020
BU07772200,0,3,2020
BU07772300,85,3,2020
BU07772301,145,3,2020
BU07772302,115,3,2020
BU07772303,90,3,2020
BU07790000,2970,1,2020
BU07790001,2345,1,2020
BU07790002,15,1,2020
BU07790009,10,1,2020
BU07790100,850,1,2020
BU07790109,60,1,2020
BU07790200,1250,1,2020
BU07790201,1145,1,2020
BU07790202,690,1,2020
BU07790203,5,1,2020
BU07790209,20,1,2020
BU17710000,1505,1,2020
BU17710001,1280,1,2020
BU17710002,1020,1,2020
BU17710003,1495,1,2020
BU17710004,1835,1,2020
BU17710005,1830,1,2020
BU17710006,2655,1,2020
BU17710007,1425,1,2020
BU17710009,55,1,2020
BU17710100,4150,1,2020
BU17710109,475,1,2020
BU16520000,2070,1,2020
BU16520001,1720,1,2020
BU16520002,2470,1,2020
BU16520003,45,1,2020
BU16520004,415,1,2020
BU16520007,265,1,2020
BU16520008,130,1,2020
BU16520009,75,1,2020
BU16520100,585,1,2020
BU16520108,75,1,2020
BU16520109,100,1,2020
BU16520200,370,1,2020
BU16520208,80,1,2020
BU16520209,160,1,2020
BU16520300,245,1,2020
BU16520309,210,1,2020
BU16520400,1835,1,2020
BU16520408,565,1,2020
BU16520409,205,1,2020
BU16520500,615,1,2020
BU16520508,95,1,2020
BU16520509,205,1,2020
BU16520600,365,1,2020
BU16520609,110,1,2020
BU09070000,910,1,2020
BU09070001,150,1,2020
BU09070009,105,1,2020
BU09070100,650,1,2020
BU09070108,130,1,2020
BU09070109,65,1,2020
BU09070200,250,1,2020
BU09070209,80,1,2020
BU09070300,310,1,2020
BU09070301,250,1,2020
BU09070302,1870,1,2020
BU09070303,1530,1,2020
BU09070309,15,1,2020
BU09070400,670,1,2020
BU09070408,45,1,2020
BU09070409,160,1,2020
BU07840000,6955,1,2020
BU07840007,190,1,2020
BU07840009,75,1,2020
BU07840100,2880,1,2020
BU07840107,45,1,2020
BU07840109,355,1,2020
BU07840200,290,1,2020
BU07840209,245,1,2020
BU07840300,70,1,2020
BU07840309,80,1,2020
BU07850101,665,1,2020
BU07850202,790,1,2020
BU07850303,810,1,2020
BU07850304,45,1,2020
BU07850405,265,1,2020
BU07850406,115,1,2020
BU07850507,650,1,2020
BU07850608,1060,1,2020
BU07850709,345,1,2020
BU07850710,300,1,2020
BU07850811,95,1,2020
BU07850812,320,1,2020
BU07850813,370,1,2020
BU07850914,390,1,2020
BU07850915,445,1,2020
BU07850916,80,1,2020
BU07850917,385,1,2020
BU07850918,455,1,2020
BU07851019,280,1,2020
BU07851120,80,1,2020
BU07851121,350,1,2020
BU07851122,490,1,2020
BU07851223,0,1,2020
BU07851324,45,1,2020
BU07851325,40,1,2020
BU07851426,105,1,2020
BU07852027,955,1,2020
BU07852028,95,1,2020
BU07852129,45,1,2020
BU07852230,0,1,2020
BU07852331,75,1,2020
BU07860539,325,1,2020
BU07860540,85,1,2020
BU07860543,65,1,2020
BU07860736,155,1,2020
BU07860744,60,1,2020
BU07860750,0,1,2020
BU07860751,75,1,2020
BU07860752,120,1,2020
BU07860842,130,1,2020
BU07860848,355,1,2020
BU07861337,455,1,2020
BU07861338,340,1,2020
BU07861341,585,1,2020
BU07861345,335,1,2020
BU07861346,885,1,2020
BU07861347,0,1,2020
BU07861349,1315,1,2020
BU00140000,3485,1,2020
BU00140001,5185,1,2020
BU00140002,3400,1,2020
BU00140003,1355,1,2020
BU00140004,5,1,2020
BU00140005,4250,1,2020
BU00140007,0,1,2020
BU00140008,305,1,2020
BU00140100,935,1,2020
BU00140101,3690,1,2020
BU00140102,1005,1,2020
BU00140103,3365,1,2020
BU00140104,1465,1,2020
BU00140105,675,1,2020
BU00140106,2335,1,2020
BU00140107,850,1,2020
BU00140108,10,1,2020
BU00140109,30,1,2020
BU00140200,1710,1,2020
BU00140201,2660,1,2020
BU00140202,4130,1,2020
BU00140203,1555,1,2020
BU00140300,2540,1,2020
BU00140301,5830,1,2020
BU00140302,4255,1,2020
BU00140400,3340,1,2020
BU00140401,1665,1,2020
BU00140402,1840,1,2020
