Peildatum;Netbeheerder;Provincie;Gemeente;CBS_Buurt;CBS_Buurtcode;Aantal_aansluitingen_in_CBS-buurt;Aantal_aansluitingen_met_opwekinstallatie;Opgesteld_vermogen;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;MeestVoorkomendePostcode_113;HuishoudensTotaal_28;GemiddeldeHuishoudensgrootte_32;Bevolkingsdichtheid_33;GemiddeldeWOZWaardeVanWoningen_35;PercentageEengezinswoning_36;Koopwoningen_40;InBezitWoningcorporatie_42;InBezitOverigeVerhuurders_43;BouwjaarVanaf2000_46;Gemiddeld_opleidingsniveau;Bedrijfsvestigingen_per_huishuidens;PersonenautoSPerHuishouden_102;AfstandTotSchool_108;Omgevingsadressendichtheid_116
202007,0;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Exloo;16811109,0;395,0;29,0;140,0;Verspreide huizen Exloo;Borger-Odoorn;Buurt;7875;65;1,8;7,0;211,0;98,0;74,0;0,0;26,0;74,0;2,1818181818181817;0,46153846153846156;0,0;2,8;79,0
202007,0;Enexis;Drenthe;Borger-Odoorn;Valthe;16811200,0;445,0;147,0;556,0;Valthe;Borger-Odoorn;Buurt;7872;460;2,3;778,0;223,0;95,0;76,0;21,0;2,0;17,0;2,0609756097560976;0,18478260869565216;1,5;0,5;134,0
202007,0;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Valthe;16811209,0;121,0;36,0;206,0;Verspreide huizen Valthe;Borger-Odoorn;Buurt;7872;65;2,4;18,0;305,0;100,0;96,0;0,0;4,0;4,0;2,0;0,3076923076923077;1,3;1,7;62,0
202007,0;Enexis;Drenthe;Borger-Odoorn;Klijndijk;16811300,0;297,0;86,0;353,0;Klijndijk;Borger-Odoorn;Buurt;7871;315;2,2;485,0;222,0;98,0;82,0;15,0;4,0;12,0;2,0;0,25396825396825395;1,5;3,0;104,0
202007,0;Enexis;Drenthe;Borger-Odoorn;Odoornerveen;16811400,0;139,0;39,0;520,0;Odoornerveen;Borger-Odoorn;Buurt;7874;130;2,4;170,0;290,0;100,0;91,0;0,0;9,0;9,0;2,1666666666666665;0,38461538461538464;1,7;3,1;32,0
202007,0;Enexis;Drenthe;Borger-Odoorn;Tweede ExloÃrmond;16811500,0;1037,0;311,0;1585,0;Tweede Exloërmond;Borger-Odoorn;Buurt;9571;985;2,3;625,0;179,0;95,0;73,0;24,0;3,0;12,0;1,7134831460674158;0,22842639593908629;1,4;1,2;131,0
202007,0;Enexis;Drenthe;Borger-Odoorn;Eerste ExloÃrmond;16811501,0;163,0;40,0;438,0;Eerste Exloërmond;Borger-Odoorn;Buurt;9573;145;2,5;160,0;235,0;99,0;83,0;8,0;9,0;6,0;2,0;0,3103448275862069;1,7;3,0;25,0
202007,0;Enexis;Drenthe;Borger-Odoorn;Valthermond;16811600,0;1480,0;469,0;2245,0;Valthermond;Borger-Odoorn;Buurt;7876;1470;2,2;572,0;174,0;96,0;73,0;22,0;5,0;8,0;1,7803030303030303;0,17687074829931973;1,4;1,8;110,0
202007,0;Enexis;Drenthe;Coevorden;Coevorden-Centrum;1091000,0;1508,0;189,0;587,0;Coevorden-Centrum;Coevorden;Buurt;7741;1345;1,6;3933,0;141,0;37,0;39,0;47,0;14,0;8,0;1,8544303797468353;0,17843866171003717;0,8;0,4;1201,0
202007,0;Enexis;Drenthe;Coevorden;Lootuinen;1091001,0;557,0;300,0;817,0;Lootuinen;Coevorden;Buurt;7741;565;2,3;1946,0;143,0;100,0;47,0;51,0;2,0;0,0;1,6354166666666667;0,08849557522123894;1,1;0,7;1077,0
202007,0;Enexis;Drenthe;Coevorden;Poppenhare;1091002,0;583,0;148,0;364,0;Poppenhare;Coevorden;Buurt;7741;585;2,0;3479,0;113,0;57,0;31,0;63,0;5,0;12,0;1,5595238095238095;0,05982905982905983;0,8;0,3;1081,0
202007,0;Enexis;Drenthe;Coevorden;Binnenvree Buitenvree Pikveld;1091003,0;1341,0;457,0;1308,0;Binnenvree Buitenvree Pikveld;Coevorden;Buurt;7742;1330;2,2;3073,0;151,0;89,0;65,0;22,0;13,0;9,0;1,8224299065420562;0,07894736842105263;1,1;0,5;1089,0
202007,0;Enexis;Drenthe;Coevorden;Ballast;1091007,0;640,0;172,0;613,0;Ballast;Coevorden;Buurt;7741;690;2,3;2649,0;173,0;99,0;86,0;10,0;4,0;0,0;1,8257575757575757;0,08695652173913043;1,3;1,4;633,0
202007,0;Enexis;Drenthe;Coevorden;De Loo;1091008,0;599,0;275,0;757,0;De Loo;Coevorden;Buurt;7741;535;2,3;2457,0;163,0;100,0;55,0;45,0;1,0;28,0;1,7096774193548387;0,102803738317757;1,1;1,2;776,0
202007,0;Enexis;Drenthe;Coevorden;Klinkenvlier;1091014,0;85,0;24,0;161,0;Klinkenvlier;Coevorden;Buurt;7742;60;2,4;329,0;477,0;100,0;100,0;0,0;0,0;81,0;2,5454545454545454;0,25;1,5;1,9;221,0
202007,0;Enexis;Drenthe;Coevorden;Ossehaar;1091015,0;312,0;70,0;312,0;Ossehaar;Coevorden;Buurt;7742;315;3,1;1687,0;250,0;100,0;97,0;0,0;3,0;100,0;2,0985915492957745;0,14285714285714285;1,3;2,7;529,0
202007,0;Enexis;Drenthe;Coevorden;Steenwijksmoer;1091116,0;206,0;58,0;220,0;Steenwijksmoer;Coevorden;Buurt;7741;255;2,3;514,0;206,0;97,0;86,0;12,0;2,0;11,0;1,9166666666666667;0,1568627450980392;1,3;0,5;78,0
202007,0;Enexis;Drenthe;Coevorden;Verspreide huizen Steenwijksmoer;1091117,0;278,0;42,0;282,0;Verspreide huizen Steenwijksmoer;Coevorden;Buurt;7741;125;2,6;38,0;319,0;95,0;92,0;0,0;8,0;4,0;1,8518518518518519;0,4;1,7;2,1;47,0
202007,0;Enexis;Drenthe;Coevorden;Dalen;1092022,0;1465,0;456,0;1919,0;Dalen;Coevorden;Buurt;7751;1465;2,2;1275,0;248,0;87,0;77,0;17,0;6,0;6,0;2,0166666666666666;0,18430034129692832;1,4;0,7;393,0
202007,0;Enexis;Drenthe;Coevorden;Verspreide huizen Dalen;1092023,0;244,0;45,0;438,0;Verspreide huizen Dalen;Coevorden;Buurt;7751;155;2,6;21,0;352,0;96,0;88,0;0,0;11,0;9,0;1,9090909090909092;0,4838709677419355;1,5;2,2;179,0
202007,0;Enexis;Drenthe;Coevorden;Wachtum;1092024,0;111,0;34,0;229,0;Wachtum;Coevorden;Buurt;7754;110;2,5;327,0;296,0;100,0;90,0;4,0;6,0;6,0;2,238095238095238;0,3181818181818182;1,7;0,4;39,0
202007,0;Enexis;Drenthe;Coevorden;Dalerpeel;1092026,0;229,0;82,0;246,0;Dalerpeel;Coevorden;Buurt;7753;245;2,4;553,0;186,0;100,0;72,0;27,0;1,0;17,0;1,7291666666666667;0,14285714285714285;1,2;0,4;76,0
202007,0;Enexis;Drenthe;Coevorden;Verspreide huizen Dalerpeel;1092027,0;205,0;34,0;251,0;Verspreide huizen Dalerpeel;Coevorden;Buurt;7751;90;2,7;18,0;359,0;94,0;91,0;0,0;9,0;6,0;1,9523809523809523;0,3888888888888889;2,0;2,7;26,0
202007,0;Enexis;Drenthe;Coevorden;Dalerveen;1092028,0;95,0;17,0;79,0;Dalerveen;Coevorden;Buurt;7755;120;2,6;401,0;284,0;97,0;92,0;3,0;5,0;14,0;1,96;0,3333333333333333;1,4;0,8;34,0
202007,0;Enexis;Drenthe;Coevorden;Stieltjeskanaal;1092030,0;70,0;14,0;95,0;Stieltjeskanaal;Coevorden;Buurt;7756;65;2,6;126,0;300,0;97,0;96,0;1,0;3,0;3,0;1,8461538461538463;0,3076923076923077;1,3;2,5;14,0
202007,0;Enexis;Drenthe;Coevorden;Oosterhesselen;1093032,0;798,0;234,0;916,0;Oosterhesselen;Coevorden;Buurt;7861;805;2,1;1033,0;222,0;91,0;77,0;19,0;4,0;5,0;2,139344262295082;0,14285714285714285;1,2;0,8;247,0
202007,0;Enexis;Drenthe;Coevorden;Gees;1093034,0;248,0;59,0;344,0;Gees;Coevorden;Buurt;7863;220;2,4;630,0;281,0;97,0;82,0;12,0;5,0;5,0;2,0;0,29545454545454547;1,5;2,8;92,0
202007,0;Enexis;Drenthe;Coevorden;Zwinderen;1093036,0;58,0;11,0;45,0;Zwinderen;Coevorden;Buurt;7864;95;2,6;301,0;273,0;100,0;98,0;0,0;2,0;13,0;2,238095238095238;0,3157894736842105;1,8;3,1;34,0
202007,0;Enexis;Drenthe;Coevorden;Verspreide huizen Zwinderen;1093037,0;135,0;29,0;480,0;Verspreide huizen Zwinderen;Coevorden;Buurt;7864;55;2,9;12,0;341,0;100,0;82,0;0,0;18,0;10,0;1,9230769230769231;0,7272727272727273;1,4;3,7;16,0
202007,0;Enexis;Drenthe;Coevorden;Geesbrug;1093038,0;235,0;82,0;300,0;Geesbrug;Coevorden;Buurt;7917;290;2,5;1445,0;178,0;98,0;76,0;21,0;3,0;15,0;1,6666666666666667;0,15517241379310345;1,5;0,4;114,0
202007,0;Enexis;Drenthe;Coevorden;Verspreide huizen Geesbrug;1093039,0;454,0;57,0;491,0;Verspreide huizen Geesbrug;Coevorden;Buurt;7917;240;2,6;34,0;297,0;93,0;85,0;0,0;14,0;18,0;1,875;0,5416666666666666;1,4;1,4;46,0
202007,0;Enexis;Drenthe;Coevorden;Sleen;1094040,0;1007,0;295,0;1068,0;Sleen;Coevorden;Buurt;7841;970;2,2;1039,0;227,0;93,0;71,0;26,0;4,0;13,0;1,981012658227848;0,14948453608247422;1,3;0,5;301,0
202007,0;Enexis;Drenthe;Coevorden;Noord-Sleen;1094043,0;127,0;26,0;197,0;Noord-Sleen;Coevorden;Buurt;7846;185;2,5;506,0;301,0;98,0;96,0;1,0;3,0;6,0;2,2285714285714286;0,2972972972972973;1,5;0,9;54,0
202007,0;Enexis;Drenthe;Coevorden;t Haantje;1094044,0;72,0;21,0;118,0;'t Haantje;Coevorden;Buurt;7847;90;2,3;375,0;281,0;98,0;81,0;11,0;8,0;9,0;2,0555555555555554;0,2222222222222222;1,5;4,0;28,0
202007,0;Enexis;Drenthe;Coevorden;Schoonoord;1094047,0;899,0;311,0;1039,0;Schoonoord;Coevorden;Buurt;7848;930;2,1;1195,0;197,0;97,0;55,0;41,0;4,0;13,0;1,7094594594594594;0,14516129032258066;1,2;0,4;289,0
202007,0;Enexis;Drenthe;Coevorden;De Kiel;1094048,0;138,0;27,0;104,0;De Kiel;Coevorden;Buurt;7849;120;2,3;677,0;206,0;100,0;83,0;12,0;5,0;2,0;1,8636363636363635;0,20833333333333334;1,4;2,1;77,0
202007,0;Enexis;Drenthe;Coevorden;Verspreide huizen De Kiel;1094049,0;74,0;17,0;95,0;Verspreide huizen De Kiel;Coevorden;Buurt;7849;50;2,1;30,0;309,0;96,0;96,0;0,0;4,0;12,0;2,0;0,4;1,3;3,1;41,0
202007,0;Enexis;Drenthe;Coevorden;Erm;1094053,0;123,0;17,0;99,0;Erm;Coevorden;Buurt;7843;155;2,5;470,0;289,0;94,0;93,0;0,0;4,0;6,0;2,096774193548387;0,25806451612903225;1,7;2,4;91,0
202007,0;Enexis;Drenthe;Coevorden;Verspreide huizen Elm;1094057,0;263,0;21,0;180,0;Verspreide huizen Elm;Coevorden;Buurt;7843;230;1,6;38,0;180,0;100,0;74,0;0,0;24,0;5,0;1,896551724137931;0,15217391304347827;1,0;3,5;125,0
202007,0;Enexis;Drenthe;Coevorden;Zweeloo;1095058,0;124,0;28,0;139,0;Zweeloo;Coevorden;Buurt;7851;140;2,3;528,0;284,0;86,0;85,0;3,0;11,0;2,0;2,103448275862069;0,42857142857142855;1,7;1,7;166,0
202007,0;Enexis;Drenthe;Coevorden;Aalden;1095059,0;767,0;209,0;774,0;Aalden;Coevorden;Buurt;7854;745;2,2;1491,0;210,0;94,0;71,0;21,0;8,0;12,0;2,0;0,14093959731543623;1,3;0,6;286,0
202007,0;Enexis;Drenthe;Coevorden;Meppen;1095061,0;106,0;28,0;197,0;Meppen;Coevorden;Buurt;7855;135;2,3;511,0;316,0;97,0;93,0;0,0;7,0;6,0;2,28;0,2962962962962963;1,6;2,2;63,0
202007,0;Enexis;Drenthe;Coevorden;Wezup;1095063,0;45,0;12,0;75,0;Wezup;Coevorden;Buurt;7852;70;2,2;244,0;370,0;100,0;94,0;0,0;6,0;9,0;2,3846153846153846;0,5714285714285714;2,0;1,3;25,0
202007,0;Enexis;Drenthe;Coevorden;Wezuperbrug;1095064,0;40,0;16,0;117,0;Wezuperbrug;Coevorden;Buurt;7853;75;2,1;206,0;272,0;96,0;81,0;5,0;14,0;8,0;1,9333333333333333;0,26666666666666666;2,0;1,9;39,0
202007,0;Enexis;Drenthe;Coevorden;Benneveld;1095065,0;57,0;12,0;87,0;Benneveld;Coevorden;Buurt;7856;60;2,5;458,0;332,0;94,0;94,0;0,0;6,0;0,0;2,5384615384615383;0,5;1,4;3,6;21,0
202007,0;Enexis;Drenthe;De Wolden;Zuidwolde kern;16900000,0;2474,0;967,0;3017,0;Zuidwolde kern;De Wolden;Buurt;7921;2310;2,3;2075,0;242,0;81,0;68,0;27,0;6,0;15,0;1,989556135770235;0,21428571428571427;1,3;0,7;638,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen Zuidwolde;16900009,0;433,0;74,0;516,0;Verspreide huizen Zuidwolde;De Wolden;Buurt;7921;380;2,3;44,0;348,0;72,0;65,0;0,0;35,0;15,0;1,9859154929577465;0,39473684210526316;1,8;2,1;183,0
202007,0;Enexis;Drenthe;De Wolden;Alteveer;16900100,0;163,0;60,0;245,0;Alteveer;De Wolden;Buurt;7927;215;2,5;1288,0;232,0;97,0;91,0;6,0;2,0;10,0;1,8333333333333333;0,20930232558139536;1,7;0,3;98,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen Alteveer;16900109,0;196,0;39,0;337,0;Verspreide huizen Alteveer;De Wolden;Buurt;7927;105;2,6;52,0;367,0;90,0;91,0;0,0;9,0;11,0;1,9523809523809523;0,38095238095238093;1,5;1,4;57,0
202007,0;Enexis;Drenthe;De Wolden;Kerkenveld;16900200,0;158,0;48,0;144,0;Kerkenveld;De Wolden;Buurt;7926;200;2,6;1000,0;216,0;91,0;82,0;6,0;10,0;14,0;1,875;0,225;1,7;0,3;95,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen Kerkenveld;16900209,0;243,0;61,0;531,0;Verspreide huizen Kerkenveld;De Wolden;Buurt;7926;120;2,8;35,0;372,0;90,0;91,0;0,0;9,0;18,0;1,8076923076923077;0,4583333333333333;2,0;1,7;45,0
202007,0;Enexis;Drenthe;De Wolden;Drogteropslagen;16900300,0;79,0;24,0;102,0;Drogteropslagen;De Wolden;Buurt;7705;105;2,7;418,0;295,0;91,0;93,0;2,0;6,0;6,0;1,7272727272727273;0,3333333333333333;2,1;0,3;39,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen Drogteropslagen;16900309,0;142,0;27,0;184,0;Verspreide huizen Drogteropslagen;De Wolden;Buurt;7925;80;2,8;28,0;405,0;98,0;92,0;0,0;8,0;8,0;1,9;0,4375;1,4;2,4;20,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen Linde;16900409,0;352,0;76,0;551,0;Verspreide huizen Linde;De Wolden;Buurt;7925;175;2,6;31,0;428,0;86,0;84,0;0,0;15,0;13,0;2,0;0,6285714285714286;1,8;3,5;24,0
202007,0;Enexis;Drenthe;De Wolden;Fort;16900500,0;48,0;14,0;102,0;Fort;De Wolden;Buurt;7924;85;2,3;707,0;274,0;83,0;82,0;0,0;18,0;10,0;2,066666666666667;0,35294117647058826;2,1;2,6;44,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen Fort;16900509,0;257,0;44,0;283,0;Verspreide huizen Fort;De Wolden;Buurt;7921;165;2,7;27,0;419,0;93,0;86,0;0,0;14,0;8,0;2,088235294117647;0,5454545454545454;1,3;3,2;21,0
202007,0;Enexis;Drenthe;De Wolden;Veeningen;16900600,0;109,0;34,0;104,0;Veeningen;De Wolden;Buurt;7924;130;2,5;1765,0;224,0;99,0;78,0;18,0;4,0;22,0;2,04;0,15384615384615385;1,2;0,3;61,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen Veeningen;16900609,0;274,0;47,0;326,0;Verspreide huizen Veeningen;De Wolden;Buurt;7924;135;2,6;45,0;392,0;86,0;87,0;0,0;12,0;10,0;2,0689655172413794;0,4444444444444444;1,5;1,6;40,0
202007,0;Enexis;Drenthe;De Wolden;Echten;16900700,0;77,0;24,0;102,0;Echten;De Wolden;Buurt;7932;80;2,4;326,0;257,0;88,0;72,0;16,0;12,0;17,0;2,0625;0,3125;1,3;0,3;40,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen Echten;16900709,0;84,0;19,0;211,0;Verspreide huizen Echten;De Wolden;Buurt;7932;70;2,5;14,0;397,0;86,0;78,0;0,0;22,0;10,0;2,25;0,5714285714285714;1,3;2,0;52,0
202007,0;Enexis;Drenthe;De Wolden;Ruinen;16900800,0;1205,0;490,0;1664,0;Ruinen;De Wolden;Buurt;7963;1220;2,1;1540,0;238,0;87,0;66,0;28,0;5,0;15,0;1,9381443298969072;0,1885245901639344;1,2;0,8;408,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen Ruinen;16900809,0;557,0;111,0;791,0;Verspreide huizen Ruinen;De Wolden;Buurt;7963;285;2,4;21,0;444,0;92,0;90,0;0,0;10,0;10,0;2,173076923076923;0,45614035087719296;1,9;2,7;48,0
202007,0;Enexis;Drenthe;De Wolden;Ansen;16901000,0;98,0;28,0;149,0;Ansen;De Wolden;Buurt;7964;110;2,2;283,0;365,0;71,0;71,0;11,0;18,0;17,0;2,1904761904761907;0,36363636363636365;1,8;3,5;47,0
202007,0;Enexis;Drenthe;De Wolden;Ruinerwold;16901100,0;1011,0;378,0;1345,0;Ruinerwold;De Wolden;Buurt;7961;1065;2,3;1312,0;239,0;90,0;71,0;24,0;5,0;11,0;1,9180327868852458;0,18309859154929578;1,4;0,5;347,0
202007,0;Enexis;Drenthe;De Wolden;Oosteinde;16901102,0;65,0;21,0;78,0;Oosteinde;De Wolden;Buurt;7961;110;2,7;1290,0;284,0;99,0;87,0;4,0;9,0;14,0;2,0;0,18181818181818182;1,8;0,2;68,0
202007,0;Enexis;Drenthe;De Wolden;Oosteinde-Buiten;16901105,0;148,0;32,0;327,0;Oosteinde-Buiten;De Wolden;Buurt;7961;195;2,7;166,0;373,0;74,0;89,0;0,0;11,0;6,0;2,097560975609756;0,5128205128205128;1,4;1,4;46,0
202007,0;Enexis;Drenthe;De Wolden;Ruinerwold-Buiten;16901109,0;415,0;83,0;663,0;Ruinerwold-Buiten;De Wolden;Buurt;7961;100;2,8;11,0;417,0;76,0;83,0;0,0;17,0;12,0;2,272727272727273;0,65;1,1;2,7;73,0
202007,0;Enexis;Drenthe;De Wolden;Koekange;16901200,0;452,0;155,0;444,0;Koekange;De Wolden;Buurt;7958;475;2,3;1422,0;221,0;91,0;71,0;26,0;3,0;16,0;1,9268292682926829;0,17894736842105263;1,4;0,3;199,0
202007,0;Enexis;Drenthe;De Wolden;Koekange Zuid;16901202,0;58,0;14,0;111,0;Koekange Zuid;De Wolden;Buurt;7958;65;2,8;231,0;389,0;83,0;92,0;0,0;8,0;0,0;2,2666666666666666;0,46153846153846156;2,3;1,6;53,0
202007,0;Enexis;Drenthe;De Wolden;Koekangerveld;16901203,0;36,0;15,0;58,0;Koekangerveld;De Wolden;Buurt;7958;65;2,2;354,0;258,0;96,0;84,0;16,0;0,0;7,0;2,272727272727273;0,15384615384615385;0,6;2,6;29,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen Koekange;16901209,0;648,0;119,0;871,0;Verspreide huizen Koekange;De Wolden;Buurt;7958;340;2,3;33,0;382,0;92,0;93,0;0,0;7,0;12,0;2,2;0,3235294117647059;1,5;2,8;51,0
202007,0;Enexis;Drenthe;De Wolden;De Wijk;16901300,0;1113,0;457,0;1479,0;De Wijk;De Wolden;Buurt;7957;1215;2,2;1869,0;243,0;87,0;66,0;26,0;7,0;19,0;1,994871794871795;0,1728395061728395;1,2;0,6;405,0
202007,0;Enexis;Drenthe;De Wolden;Verspreide huizen De Wijk;16901309,0;276,0;47,0;230,0;Verspreide huizen De Wijk;De Wolden;Buurt;7957;105;2,8;34,0;396,0;79,0;76,0;1,0;23,0;4,0;1,92;0,38095238095238093;1,6;2,2;77,0
202007,0;Enexis;Drenthe;Emmen;3e Kruisdiep;1140100,0;193,0;45,0;177,0;Derde Kruisdiep;Emmen;Buurt;7831;235;2,3;1022,0;179,0;99,0;88,0;7,0;5,0;5,0;1,8181818181818181;0,2553191489361702;1,5;2,5;94,0
202007,0;Enexis;Drenthe;Emmen;1e Kruisdiep;1140101,0;872,0;116,0;597,0;Eerste Kruisdiep;Emmen;Buurt;7831;850;2,2;991,0;140,0;93,0;53,0;44,0;3,0;17,0;1,7619047619047619;0,1411764705882353;1,2;0,5;263,0
202007,0;Enexis;Drenthe;Emmen;Tramwijk;1140102,0;103,0;27,0;141,0;Tramwijk;Emmen;Buurt;7831;85;2,8;484,0;191,0;100,0;93,0;0,0;7,0;7,0;1,85;0,29411764705882354;1,5;2,7;47,0
202007,0;Enexis;Drenthe;Emmen;Achterdiep;1140103,0;109,0;24,0;173,0;Achterdiep;Emmen;Buurt;7831;95;2,7;757,0;209,0;100,0;90,0;3,0;7,0;12,0;2,0;0,3684210526315789;1,8;1,3;84,0
202007,0;Enexis;Drenthe;Emmen;Weerdingerkanaal;1140104,0;103,0;23,0;223,0;Weerdingerkanaal;Emmen;Buurt;7831;85;2,5;440,0;207,0;98,0;84,0;0,0;16,0;9,0;1,8333333333333333;0,35294117647058826;2,0;1,7;55,0
202007,0;Enexis;Drenthe;Emmen;Roswinkel-Centrum;1140200,0;106,0;12,0;71,0;Roswinkel-Centrum;Emmen;Buurt;7895;150;2,2;842,0;170,0;97,0;73,0;19,0;8,0;7,0;1,6666666666666667;0,2;1,6;0,3;71,0
202007,0;Enexis;Drenthe;Emmen;Roswinkelerstraat;1140208,0;93,0;20,0;128,0;Roswinkelerstraat;Emmen;Buurt;7895;80;2,4;361,0;238,0;98,0;93,0;0,0;7,0;7,0;2,0;0,375;1,4;0,8;54,0
202007,0;Enexis;Drenthe;Emmen;Verspreide huizen Roswinkel;1140209,0;161,0;33,0;191,0;Verspreide huizen Roswinkel;Emmen;Buurt;7895;75;2,4;10,0;243,0;97,0;87,0;6,0;6,0;6,0;1,9411764705882353;0,3333333333333333;1,4;2,1;32,0
202007,0;Enexis;Drenthe;Emmen;Emmer-Compascuum Centrum;1140300,0;2162,0;262,0;1077,0;Emmer-Compascuum-Centrum;Emmen;Buurt;7881;2200;2,2;1751,0;151,0;85,0;60,0;34,0;6,0;9,0;1,6639118457300275;0,10909090909090909;1,2;0,5;505,0
202007,0;Enexis;Drenthe;Emmen;Emmer-Erfscheidenveen;1140301,0;763,0;182,0;875,0;Emmer-Erfscheidenveen;Emmen;Buurt;7881;725;2,5;616,0;193,0;98,0;87,0;7,0;6,0;12,0;1,8263888888888888;0,2620689655172414;1,6;0,6;150,0
202007,0;Enexis;Drenthe;Emmen;Foxel;1140302,0;167,0;40,0;242,0;Foxel;Emmen;Buurt;7881;165;2,5;563,0;202,0;100,0;92,0;4,0;4,0;4,0;1,8108108108108107;0,21212121212121213;1,8;2,0;59,0
202007,0;Enexis;Drenthe;Emmen;Oosterdiep;1140303,0;209,0;57,0;321,0;Oosterdiep;Emmen;Buurt;7881;190;2,5;517,0;197,0;98,0;92,0;0,0;8,0;5,0;1,794871794871795;0,23684210526315788;1,7;1,2;87,0
202007,0;Enexis;Drenthe;Emmen;Verspreide huizen Emmer-Compascuum;1140309,0;291,0;45,0;363,0;Verspreide huizen Emmer-Compascuum;Emmen;Buurt;7881;80;2,6;7,0;304,0;100,0;88,0;0,0;12,0;13,0;1,9444444444444444;0,5;1,3;1,5;116,0
202007,0;Enexis;Drenthe;Emmen;Barger-Compascuum-Centrum;1140400,0;520,0;55,0;209,0;Barger-Compascuum-Centrum;Emmen;Buurt;7884;580;2,3;1126,0;148,0;98,0;70,0;23,0;7,0;6,0;1,6761904761904762;0,10344827586206896;1,3;0,5;193,0
202007,0;Enexis;Drenthe;Emmen;Scholtenskanaal;1140401,0;74,0;13,0;59,0;Scholtenskanaal;Emmen;Buurt;7889;70;2,1;154,0;181,0;97,0;76,0;18,0;6,0;5,0;1,5625;0,21428571428571427;1,2;3,0;15,0
202007,0;Enexis;Drenthe;Emmen;Verlengde-Oosterdiep;1140402,0;143,0;31,0;269,0;Verlengde Oosterdiep;Emmen;Buurt;7884;95;2,3;208,0;200,0;86,0;79,0;0,0;21,0;7,0;1,8235294117647058;0,15789473684210525;1,7;1,7;57,0
202007,0;Enexis;Drenthe;Emmen;Nieuw-Dordrecht;1140500,0;539,0;58,0;283,0;Nieuw-Dordrecht-Centrum;Emmen;Buurt;7885;565;2,4;1413,0;171,0;99,0;68,0;28,0;3,0;7,0;1,7019230769230769;0,1415929203539823;1,2;0,5;210,0
202007,0;Enexis;Drenthe;Emmen;Oranjedorp;1140502,0;202,0;43,0;352,0;Oranjedorp;Emmen;Buurt;7885;165;2,6;314,0;270,0;96,0;95,0;0,0;5,0;9,0;1,6666666666666667;0,48484848484848486;1,7;2,1;119,0
202007,0;Enexis;Drenthe;Emmen;Vastenow;1140503,0;108,0;19,0;121,0;Vastenow;Emmen;Buurt;7885;80;2,5;481,0;248,0;95,0;94,0;0,0;6,0;6,0;1,8823529411764706;0,3125;1,6;1,2;182,0
202007,0;Enexis;Drenthe;Emmen;Nieuw-Amsterdam-Centrum;1140600,0;1913,0;341,0;1815,0;Nieuw-Amsterdam-Centrum;Emmen;Buurt;7833;1815;2,3;1564,0;183,0;84,0;66,0;29,0;5,0;15,0;1,8056426332288402;0,16804407713498623;1,3;0,7;669,0
202007,0;Enexis;Drenthe;Emmen;Langs de Vaart;1140608,0;97,0;30,0;217,0;Langs de Vaart;Emmen;Buurt;7833;90;2,4;375,0;246,0;98,0;97,0;0,0;3,0;8,0;2,0555555555555554;0,2777777777777778;1,6;1,7;155,0
202007,0;Enexis;Drenthe;Emmen;Verspreide huizen Nieuw-Amsterdam;1140609,0;101,0;17,0;214,0;Verspreide huizen Nieuw-Amsterdam;Emmen;Buurt;7833;60;2,2;15,0;278,0;100,0;82,0;0,0;18,0;16,0;1,8181818181818181;0,25;1,4;2,1;83,0
202007,0;Enexis;Drenthe;Emmen;Erica-Centrum;1140700,0;1626,0;347,0;1651,0;Erica-Centrum;Emmen;Buurt;7887;1655;2,3;1880,0;189,0;91,0;70,0;25,0;5,0;12,0;1,84375;0,16012084592145015;1,3;0,7;425,0
202007,0;Enexis;Drenthe;Emmen;Amsterdamscheveld;1140701,0;46,0;13,0;62,0;Amsterdamscheveld;Emmen;Buurt;7887;80;2,4;356,0;260,0;100,0;98,0;0,0;2,0;8,0;2,0588235294117645;0,25;0,9;2,8;41,0
202007,0;Enexis;Drenthe;Emmen;Beekweg;1140702,0;100,0;18,0;166,0;Beekweg;Emmen;Buurt;7887;85;2,5;46,0;180,0;98,0;60,0;0,0;39,0;9,0;2,0555555555555554;0,6470588235294118;2,4;2,4;46,0
202007,0;Enexis;Drenthe;Emmen;Verspreide huizen Erica;1140709,0;319,0;102,0;927,0;Verspreide huizen Erica;Emmen;Buurt;7887;95;2,6;15,0;294,0;95,0;84,0;0,0;16,0;15,0;1,9523809523809523;0,3684210526315789;1,5;2,6;59,0
