Peildatum,Netbeheerder,Provincie,Gemeente,CBS_Buurt,CBS_Buurtcode,Aantal_aansluitingen_in_CBS-buurt,Aantal_aansluitingen_met_opwekinstallatie,Opgesteld_vermogen,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,MeestVoorkomendePostcode_113,HuishoudensTotaal_28,GemiddeldeHuishoudensgrootte_32,Bevolkingsdichtheid_33,GemiddeldeWoningwaarde_35,PercentageEengezinswoning_36,Koopwoningen_40,InBezitWoningcorporatie_42,InBezitOverigeVerhuurders_43,BouwjaarVanaf2000_46,GemiddeldElektriciteitsverbruikTotaal_47,GemiddeldAardgasverbruikTotaal_55,Gemiddeld_opleidingsniveau,Percent_inkomensontvangers,Bedrijfsvestigingen_per_huishuidens,PersonenautoSPerHuishouden_102,AfstandTotSchool_108,Omgevingsadressendichtheid_116
202007.0,Enexis,Overijssel,Raalte,De Hofstee,1770003.0,58.0,16.0,64.0,De Hofstee,Raalte,Buurt,8101,120,2.0,3004.0,216.0,42.0,47.0,52.0,2.0,24.0,2460.0,1150.0,2.1333333333333333,0.6779661016949152,0.1666666666666666,1.2,0.6,1166.0
202007.0,Enexis,Overijssel,Raalte,Westdorp,1770004.0,599.0,191.0,569.0,Westdorp,Raalte,Buurt,8101,625,2.0,3148.0,213.0,94.0,51.0,47.0,2.0,8.0,2480.0,1380.0,1.7325581395348837,0.8301886792452831,0.096,1.0,0.3,1514.0
202007.0,Enexis,Overijssel,Raalte,De Olykampen,1770005.0,722.0,269.0,778.0,De Olykampen,Raalte,Buurt,8102,700,2.2,4774.0,176.0,85.0,34.0,64.0,2.0,7.0,2290.0,1260.0,1.763157894736842,0.7741935483870968,0.0714285714285714,0.9,0.4,1335.0
202007.0,Enexis,Overijssel,Raalte,Hartkamp I,1770006.0,194.0,101.0,247.0,Hartkamp I,Raalte,Buurt,8101,205,2.1,5138.0,169.0,77.0,30.0,58.0,12.0,0.0,2070.0,1150.0,1.6129032258064515,0.6896551724137931,0.073170731707317,0.8,0.5,1264.0
202007.0,Enexis,Overijssel,Raalte,Langkamp II,1770007.0,653.0,194.0,563.0,Langkamp II,Raalte,Buurt,8101,645,2.3,5249.0,188.0,100.0,46.0,53.0,2.0,1.0,2630.0,1390.0,1.8303571428571428,0.7947019867549668,0.0852713178294573,1.0,0.5,1010.0
202007.0,Enexis,Overijssel,Raalte,Langkamp I,1770008.0,180.0,115.0,340.0,Langkamp I,Raalte,Buurt,8101,165,2.2,4820.0,212.0,100.0,20.0,78.0,1.0,3.0,2230.0,1330.0,1.76,0.821917808219178,0.0606060606060606,1.0,0.2,1315.0
202007.0,Enexis,Overijssel,Raalte,Plan De Vloedkampen,1770102.0,516.0,236.0,785.0,Plan De Vloedkampen,Raalte,Buurt,8102,525,2.4,1744.0,243.0,100.0,72.0,26.0,2.0,0.0,2770.0,1450.0,1.9615384615384612,0.8560311284046692,0.1428571428571428,1.3,1.1,760.0
202007.0,Enexis,Overijssel,Raalte,Hartkamp II,1770103.0,600.0,193.0,668.0,Hartkamp II,Raalte,Buurt,8101,540,2.4,3889.0,226.0,100.0,76.0,24.0,0.0,0.0,2830.0,1530.0,1.969387755102041,0.8461538461538461,0.1018518518518518,1.2,0.9,929.0
202007.0,Enexis,Overijssel,Raalte,Raan-West,1770105.0,621.0,191.0,775.0,Raan-West,Raalte,Buurt,8103,620,2.6,3627.0,277.0,93.0,98.0,1.0,1.0,0.0,2980.0,1350.0,2.073529411764706,0.7807807807807807,0.1209677419354838,1.3,0.5,801.0
202007.0,Enexis,Overijssel,Raalte,Raan-Oost,1770106.0,836.0,208.0,709.0,Raan-Oost,Raalte,Buurt,8103,915,2.3,4275.0,221.0,83.0,68.0,29.0,3.0,0.0,2700.0,1140.0,1.994186046511628,0.8430913348946136,0.0983606557377049,1.2,0.5,780.0
202007.0,Enexis,Overijssel,Raalte,Het Overstigt,1770107.0,831.0,261.0,1084.0,Het Overstigt,Raalte,Buurt,8103,820,2.9,3027.0,285.0,82.0,78.0,19.0,3.0,99.0,3160.0,1260.0,2.1885714285714286,0.7024793388429752,0.1585365853658536,1.3,0.7,709.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen buitengebied,1770109.0,761.0,220.0,1980.0,Verspreide huizen buitengebied,Raalte,Buurt,8102,585,2.8,54.0,367.0,94.0,88.0,0.0,12.0,21.0,4120.0,1900.0,2.0615384615384613,0.7647058823529411,0.3846153846153846,1.5,2.3,129.0
202007.0,Enexis,Overijssel,Raalte,Heeten-Kern,1770200.0,993.0,300.0,1119.0,Heeten-Kern,Raalte,Buurt,8111,965,2.5,858.0,224.0,85.0,72.0,19.0,9.0,16.0,2800.0,1350.0,1.967032967032967,0.8281573498964804,0.1917098445595854,1.4,0.6,340.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen Heeten,1770209.0,487.0,126.0,1413.0,Verspreide huizen Heeten,Raalte,Buurt,8111,455,2.7,40.0,322.0,86.0,81.0,0.0,19.0,10.0,4220.0,1970.0,1.9479166666666667,0.8064516129032258,0.4175824175824176,1.6,2.6,42.0
202007.0,Enexis,Overijssel,Raalte,Luttenberg-Kern,1770300.0,454.0,162.0,617.0,Luttenberg-Kern,Raalte,Buurt,8105,535,2.5,1300.0,251.0,95.0,80.0,13.0,7.0,17.0,3100.0,1600.0,1.9411764705882355,0.8301886792452831,0.1869158878504672,1.4,0.5,193.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen Luttenberg I,1770308.0,259.0,58.0,717.0,Verspreide huizen Luttenberg I,Raalte,Buurt,8105,245,2.8,41.0,318.0,84.0,84.0,0.0,16.0,7.0,4000.0,2010.0,1.9423076923076923,0.8823529411764706,0.4693877551020408,1.5,2.5,35.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen Luttenberg II,1770309.0,238.0,61.0,667.0,Verspreide huizen Luttenberg II,Raalte,Buurt,8105,110,2.4,44.0,300.0,86.0,76.0,0.0,24.0,7.0,4050.0,2240.0,1.7727272727272727,0.7547169811320755,0.3636363636363636,1.3,1.6,63.0
202007.0,Enexis,Overijssel,Raalte,Broekland-Kern,1770400.0,241.0,102.0,340.0,Broekland-Kern,Raalte,Buurt,8107,290,2.5,784.0,236.0,94.0,78.0,20.0,3.0,20.0,3070.0,1500.0,1.9491525423728813,0.8275862068965517,0.1379310344827586,1.5,0.4,107.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen Broekland III,1770409.0,111.0,35.0,293.0,Verspreide huizen Broekland III,Raalte,Buurt,8107,100,2.6,39.0,331.0,83.0,79.0,0.0,21.0,10.0,3820.0,1910.0,2.095238095238096,0.7142857142857143,0.45,1.8,2.7,21.0
202007.0,Enexis,Overijssel,Raalte,MariÃnheem-Kern,1770500.0,194.0,60.0,293.0,Mariënheem-Kern,Raalte,Buurt,8106,245,2.4,1121.0,238.0,95.0,75.0,21.0,4.0,12.0,3080.0,1470.0,1.9574468085106385,0.847457627118644,0.1224489795918367,1.4,0.6,122.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen MariÃnheem I,1770507.0,153.0,43.0,296.0,Verspreide huizen Mariënheem I,Raalte,Buurt,8106,130,2.8,130.0,294.0,90.0,83.0,3.0,13.0,40.0,4020.0,1770.0,1.9615384615384612,0.8450704225352113,0.4615384615384615,1.2,1.2,102.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen MariÃnheem II,1770508.0,243.0,50.0,626.0,Verspreide huizen Mariënheem II,Raalte,Buurt,8106,130,2.7,41.0,323.0,91.0,79.0,0.0,21.0,5.0,3910.0,2040.0,1.9310344827586208,0.821917808219178,0.4615384615384615,1.5,2.0,53.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen MariÃnheem III,1770509.0,103.0,24.0,250.0,Verspreide huizen Mariënheem III,Raalte,Buurt,8106,60,2.6,49.0,302.0,88.0,78.0,0.0,22.0,6.0,3690.0,2250.0,1.75,0.6451612903225806,0.25,1.6,2.2,182.0
202007.0,Enexis,Overijssel,Raalte,Nieuw Heeten,1770600.0,316.0,100.0,452.0,Nieuw Heeten,Raalte,Buurt,8112,300,2.5,522.0,230.0,94.0,78.0,17.0,5.0,20.0,3290.0,1510.0,1.8135593220338984,0.7843137254901961,0.1666666666666666,1.4,0.3,154.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen Nieuw Heeten,1770609.0,292.0,50.0,513.0,Verspreide huizen Nieuw Heeten,Raalte,Buurt,8112,150,2.6,43.0,303.0,71.0,79.0,0.0,21.0,9.0,4250.0,1940.0,2.0,0.7894736842105263,0.3333333333333333,1.6,2.1,34.0
202007.0,Enexis,Overijssel,Raalte,Heino-West,1770800.0,1195.0,307.0,1079.0,Heino-West,Raalte,Buurt,8141,1180,2.4,2379.0,247.0,90.0,77.0,20.0,3.0,19.0,2840.0,1430.0,2.044117647058824,0.7944732297063903,0.1440677966101695,1.3,0.6,648.0
202007.0,Enexis,Overijssel,Raalte,Heino-Oost,1770801.0,471.0,101.0,371.0,Heino-Oost,Raalte,Buurt,8141,450,2.0,1923.0,226.0,73.0,62.0,27.0,11.0,28.0,2610.0,1320.0,1.8059701492537317,0.8839779005524862,0.1666666666666666,1.1,0.3,699.0
202007.0,Enexis,Overijssel,Raalte,Heino-Zuid,1770803.0,715.0,239.0,852.0,Heino-Zuid,Raalte,Buurt,8141,765,2.2,4215.0,240.0,96.0,71.0,23.0,6.0,1.0,2620.0,1380.0,2.076923076923077,0.8,0.1045751633986928,1.2,1.0,567.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen Twentseweg en omgeving,1770806.0,153.0,34.0,273.0,Verspreide huizen Twentseweg en omgeving,Raalte,Buurt,8141,135,2.4,79.0,321.0,97.0,94.0,0.0,6.0,7.0,3690.0,1670.0,2.076923076923077,0.9230769230769232,0.2222222222222222,1.8,3.4,45.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen Veldhoek,1770807.0,304.0,77.0,802.0,Verspreide huizen Veldhoek,Raalte,Buurt,8141,250,2.6,60.0,332.0,89.0,84.0,0.0,16.0,11.0,4220.0,1980.0,2.0754716981132075,0.7751937984496124,0.38,1.5,2.6,61.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen Woolthuis,1770809.0,160.0,42.0,214.0,Verspreide huizen Woolthuis,Raalte,Buurt,8141,50,2.7,131.0,321.0,89.0,96.0,2.0,2.0,17.0,4160.0,2110.0,2.0,0.7142857142857143,0.4,1.1,1.5,327.0
202007.0,Enexis,Overijssel,Raalte,Laag Zuthem-Kern,1770900.0,90.0,30.0,93.0,Laag Zuthem-Kern,Raalte,Buurt,8055,125,2.8,1310.0,256.0,100.0,83.0,13.0,3.0,6.0,3430.0,1530.0,2.1379310344827585,0.8571428571428571,0.16,1.5,0.2,55.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen Laag Zuthem,1770909.0,93.0,38.0,195.0,Verspreide huizen Laag Zuthem,Raalte,Buurt,8055,80,2.6,33.0,305.0,80.0,82.0,0.0,18.0,18.0,3740.0,2040.0,2.111111111111111,0.975609756097561,0.375,1.7,1.7,33.0
202007.0,Enexis,Overijssel,Raalte,Verspreide huizen Lierderholthuis,1771008.0,233.0,73.0,519.0,Verspreide huizen Lierderholthuis,Raalte,Buurt,8144,105,2.5,37.0,308.0,92.0,75.0,0.0,24.0,29.0,4250.0,1930.0,2.0,0.7407407407407407,0.3809523809523809,1.4,1.3,42.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Kern-Rijssen,17420000.0,574.0,76.0,180.0,Kern-Rijssen,Rijssen-Holten,Buurt,7461,515,1.7,4779.0,190.0,13.0,44.0,23.0,32.0,25.0,2050.0,970.0,1.8307692307692307,0.8695652173913043,0.3980582524271844,1.0,0.3,1797.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Kern rand Noord,17420001.0,704.0,85.0,319.0,Kern rand Noord,Rijssen-Holten,Buurt,7461,540,2.6,3474.0,234.0,61.0,73.0,15.0,12.0,16.0,3030.0,1440.0,1.8979591836734693,0.7719298245614035,0.3055555555555556,1.3,0.6,1371.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Kern rand Oost,17420002.0,970.0,119.0,341.0,Kern rand Oost,Rijssen-Holten,Buurt,7461,1005,2.0,4680.0,202.0,43.0,37.0,52.0,10.0,26.0,2360.0,1110.0,1.8115942028985508,0.7729468599033816,0.1044776119402985,0.8,0.5,1655.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Kern rand Zuid,17420003.0,1142.0,111.0,445.0,Kern rand Zuid,Rijssen-Holten,Buurt,7462,1190,2.7,5338.0,222.0,80.0,78.0,16.0,6.0,10.0,2980.0,1520.0,1.761904761904762,0.7763975155279503,0.1386554621848739,1.2,0.5,1928.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Lenfert en omgeving,17420100.0,1195.0,155.0,710.0,Lenfert en omgeving,Rijssen-Holten,Buurt,7461,1050,2.8,2448.0,242.0,96.0,70.0,24.0,6.0,6.0,3200.0,1750.0,1.9519230769230769,0.7586206896551724,0.1619047619047619,1.2,0.5,1303.0
202007.0,Enexis,Overijssel,Rijssen-Holten,De Delle,17420101.0,2054.0,425.0,1431.0,De Delle,Rijssen-Holten,Buurt,7462,1990,2.7,5377.0,203.0,89.0,55.0,43.0,1.0,1.0,2840.0,1460.0,1.7669376693766938,0.7532956685499058,0.0879396984924623,1.1,0.4,1601.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Braakmanslanden,17420102.0,1317.0,175.0,709.0,Braakmanslanden,Rijssen-Holten,Buurt,7462,1305,2.9,4391.0,214.0,84.0,70.0,12.0,18.0,14.0,2870.0,1440.0,1.8380281690140845,0.7253886010362695,0.1111111111111111,1.3,0.4,1132.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Dannenberg,17420104.0,71.0,12.0,56.0,Dannenberg,Rijssen-Holten,Buurt,7461,115,3.1,3466.0,235.0,98.0,84.0,8.0,8.0,4.0,3430.0,1660.0,1.8571428571428568,0.8108108108108109,0.217391304347826,1.6,0.9,1584.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Veeneslagen,17420105.0,2061.0,328.0,1560.0,Veeneslagen,Rijssen-Holten,Buurt,7463,2065,3.4,5162.0,272.0,93.0,88.0,11.0,2.0,51.0,3490.0,1430.0,1.9858585858585855,0.6970128022759602,0.1501210653753026,1.3,0.8,1076.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Opbroek,17420106.0,264.0,74.0,233.0,Opbroek,Rijssen-Holten,Buurt,7461,235,3.0,381.0,282.0,98.0,90.0,6.0,4.0,66.0,3120.0,1560.0,2.188679245283019,0.6993006993006993,0.2553191489361702,1.4,1.3,423.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Verspreide huizen Zuidrand en omgeving,17420208.0,292.0,43.0,331.0,Verspreide huizen Zuidrand en omgeving,Rijssen-Holten,Buurt,7462,95,3.1,34.0,361.0,59.0,87.0,0.0,13.0,19.0,4490.0,2640.0,2.0454545454545454,0.6451612903225806,0.5263157894736842,1.9,1.9,255.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Verspreide huizen Nieuwland en omgeving,17420209.0,125.0,10.0,75.0,Verspreide huizen Nieuwland en omgeving,Rijssen-Holten,Buurt,7461,70,2.8,81.0,441.0,86.0,89.0,0.0,11.0,15.0,4540.0,2820.0,2.0,1.0,0.4285714285714285,1.8,1.6,180.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Holten-Kom en De Kol,17420300.0,1358.0,273.0,1121.0,Holten-Kom en De Kol,Rijssen-Holten,Buurt,7451,1315,2.1,3612.0,222.0,81.0,60.0,28.0,10.0,26.0,2720.0,1330.0,1.945273631840796,0.8070175438596491,0.182509505703422,1.3,0.3,676.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Holten-De Haar,17420301.0,773.0,151.0,512.0,Holten-De Haar,Rijssen-Holten,Buurt,7451,760,2.2,2364.0,203.0,89.0,67.0,25.0,8.0,1.0,2720.0,1350.0,1.9516129032258065,0.7887323943661971,0.1118421052631579,1.1,0.6,703.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Holten ten noorden van de spoorlijn,17420302.0,69.0,11.0,50.0,Holten ten noorden van de spoorlijn,Rijssen-Holten,Buurt,7451,160,2.2,714.0,271.0,66.0,86.0,2.0,11.0,4.0,3070.0,1840.0,2.0384615384615383,0.8333333333333334,0.21875,1.8,1.1,624.0
202007.0,Enexis,Overijssel,Rijssen-Holten,De Holterberg,17420303.0,127.0,11.0,121.0,De Holterberg,Rijssen-Holten,Buurt,7451,80,2.3,170.0,677.0,94.0,88.0,0.0,13.0,7.0,4550.0,2950.0,2.3846153846153846,1.0256410256410255,0.375,1.7,1.7,161.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Villaterrein Look,17420304.0,72.0,22.0,120.0,Villaterrein Look,Rijssen-Holten,Buurt,7451,70,2.5,541.0,627.0,100.0,99.0,0.0,1.0,10.0,4720.0,3180.0,2.5454545454545454,1.0810810810810811,0.3571428571428571,1.6,1.8,86.0
202007.0,Enexis,Overijssel,Rijssen-Holten,De Beuseberg,17420305.0,215.0,93.0,255.0,De Beuseberg,Rijssen-Holten,Buurt,7451,265,2.4,4366.0,257.0,93.0,79.0,11.0,10.0,2.0,2930.0,1480.0,2.16,0.7874015748031497,0.1509433962264151,1.3,0.7,625.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Lukensveld,17420308.0,165.0,47.0,157.0,Lukensveld,Rijssen-Holten,Buurt,7451,170,2.7,3686.0,290.0,100.0,99.0,0.0,1.0,20.0,3290.0,1400.0,2.083333333333333,0.8695652173913043,0.1764705882352941,1.2,0.6,702.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Liesen,17420309.0,183.0,29.0,115.0,Liesen,Rijssen-Holten,Buurt,7451,130,3.1,1070.0,309.0,98.0,84.0,11.0,5.0,96.0,3210.0,1240.0,2.357142857142857,0.7407407407407407,0.2692307692307692,1.4,0.9,474.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Buurtschap Neerdorp,17420500.0,128.0,26.0,161.0,Buurtschap Neerdorp,Rijssen-Holten,Buurt,7451,130,2.7,58.0,384.0,73.0,84.0,0.0,16.0,9.0,4260.0,2550.0,2.1923076923076925,0.8571428571428571,0.4615384615384615,1.3,2.6,53.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Buurtschap Holterbroek,17420501.0,73.0,12.0,105.0,Buurtschap Holterbroek,Rijssen-Holten,Buurt,7451,65,2.9,29.0,318.0,60.0,77.0,0.0,22.0,2.0,4310.0,2660.0,2.142857142857143,1.0526315789473684,0.6153846153846154,2.3,2.8,16.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Buurtschap Beuseberg,17420502.0,267.0,46.0,454.0,Buurtschap Beuseberg,Rijssen-Holten,Buurt,7451,160,2.7,45.0,339.0,62.0,78.0,0.0,22.0,14.0,4150.0,2210.0,1.818181818181818,0.8888888888888888,0.40625,1.8,2.3,134.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Buurtschap Espelo,17420503.0,169.0,30.0,425.0,Buurtschap Espelo,Rijssen-Holten,Buurt,7451,130,2.9,32.0,303.0,54.0,77.0,0.0,23.0,5.0,4260.0,2210.0,2.0,0.8,0.5384615384615384,1.7,2.4,22.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Buurtschap Look,17420505.0,164.0,18.0,219.0,Buurtschap Look,Rijssen-Holten,Buurt,7451,105,2.7,61.0,335.0,70.0,82.0,0.0,18.0,13.0,4120.0,2140.0,1.9523809523809523,0.6896551724137931,0.4761904761904761,1.8,1.8,159.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Dijkerhoek kern,17420508.0,59.0,22.0,71.0,Dijkerhoek kern,Rijssen-Holten,Buurt,7451,75,3.0,2173.0,292.0,95.0,99.0,0.0,1.0,29.0,3750.0,1700.0,2.176470588235294,0.851063829787234,0.1333333333333333,1.5,0.2,50.0
202007.0,Enexis,Overijssel,Rijssen-Holten,Verspreide huizen Dijkerhoek,17420509.0,220.0,47.0,585.0,Verspreide huizen Dijkerhoek,Rijssen-Holten,Buurt,7451,105,2.9,56.0,321.0,59.0,81.0,0.0,19.0,15.0,4430.0,2550.0,1.8333333333333333,0.967741935483871,0.5714285714285714,1.8,1.2,37.0
202007.0,Enexis,Overijssel,Staphorst,Staphorst streek-West,1800002.0,293.0,21.0,125.0,Staphorst streek-West,Staphorst,Buurt,7951,295,3.1,725.0,279.0,78.0,80.0,0.0,20.0,13.0,4010.0,1980.0,1.8307692307692307,0.7608695652173914,0.3559322033898305,1.6,1.2,285.0
202007.0,Enexis,Overijssel,Staphorst,Staphorst streek-Oost,1800003.0,283.0,33.0,196.0,Staphorst streek-Oost,Staphorst,Buurt,7951,300,3.2,609.0,281.0,83.0,87.0,0.0,13.0,20.0,3870.0,1980.0,1.6875,0.7291666666666666,0.3833333333333333,1.5,0.7,377.0
202007.0,Enexis,Overijssel,Staphorst,Staphorst-Zuid,1800005.0,1254.0,384.0,1197.0,Staphorst-Zuid,Staphorst,Buurt,7951,1165,2.9,3144.0,252.0,98.0,77.0,22.0,2.0,0.0,3200.0,1540.0,1.7265625,0.7726597325408618,0.1545064377682403,1.5,0.4,677.0
202007.0,Enexis,Overijssel,Staphorst,Staphorst-Noord,1800006.0,830.0,111.0,357.0,Staphorst-Noord,Staphorst,Buurt,7951,790,2.4,2510.0,209.0,74.0,53.0,29.0,18.0,20.0,2650.0,1350.0,1.625,0.7712082262210797,0.120253164556962,1.1,0.6,561.0
202007.0,Enexis,Overijssel,Staphorst,De Slagen,1800007.0,204.0,33.0,138.0,De Slagen,Staphorst,Buurt,7951,180,3.5,717.0,290.0,100.0,99.0,0.0,1.0,100.0,3400.0,1310.0,2.055555555555556,0.64,0.1388888888888889,1.4,0.3,480.0
202007.0,Enexis,Overijssel,Staphorst,Rouveen kern,1800100.0,490.0,151.0,495.0,Rouveen kern,Staphorst,Buurt,7954,530,2.9,4176.0,251.0,96.0,86.0,10.0,4.0,43.0,3050.0,1420.0,1.9646017699115044,0.7643312101910829,0.1415094339622641,1.5,0.5,231.0
202007.0,Enexis,Overijssel,Staphorst,Rouveen Streek-Zuid,1800101.0,356.0,92.0,442.0,Rouveen Streek-Zuid,Staphorst,Buurt,7954,300,3.0,182.0,263.0,63.0,75.0,8.0,17.0,25.0,3400.0,1740.0,1.9,0.7821229050279329,0.3,1.7,1.7,106.0
202007.0,Enexis,Overijssel,Staphorst,Rouveen Streek-Noord,1800102.0,333.0,37.0,260.0,Rouveen Streek-Noord,Staphorst,Buurt,7954,335,3.4,485.0,279.0,69.0,80.0,0.0,20.0,15.0,3860.0,1850.0,1.7894736842105263,0.6956521739130435,0.3283582089552239,1.7,1.6,168.0
202007.0,Enexis,Overijssel,Staphorst,Verspreide huizen Leyen,1800306.0,144.0,15.0,97.0,Verspreide huizen Leyen,Staphorst,Buurt,7951,95,3.5,41.0,308.0,86.0,90.0,0.0,10.0,21.0,4020.0,1990.0,1.6521739130434785,0.5882352941176471,0.631578947368421,1.6,1.2,107.0
202007.0,Enexis,Overijssel,Staphorst,Verspreide huizen Rechterensweg en omgeving,1800309.0,211.0,26.0,367.0,Verspr.h. Rechterensweg en omgeving,Staphorst,Buurt,7951,170,3.4,38.0,319.0,83.0,84.0,0.0,16.0,10.0,4150.0,2330.0,1.868421052631579,0.6896551724137931,0.5294117647058824,1.7,3.3,292.0
202007.0,Enexis,Overijssel,Staphorst,IJhorst,1800400.0,325.0,87.0,274.0,IJhorst,Staphorst,Buurt,7955,360,2.2,1529.0,239.0,93.0,70.0,20.0,10.0,11.0,3030.0,1550.0,1.968253968253968,0.89171974522293,0.2083333333333333,1.4,0.3,198.0
202007.0,Enexis,Overijssel,Staphorst,Verspreide huizen Punthorst,1800509.0,377.0,53.0,402.0,Verspreide huizen Punthorst,Staphorst,Buurt,7715,320,2.9,65.0,322.0,83.0,87.0,0.0,13.0,11.0,4020.0,1900.0,1.8591549295774648,0.7486631016042781,0.453125,1.7,1.8,42.0
202007.0,Enexis,Overijssel,Staphorst,Verspreide huizen Lankhorst,1800609.0,174.0,21.0,175.0,Verspreide huizen Lankhorst,Staphorst,Buurt,7951,115,2.8,69.0,272.0,84.0,85.0,0.0,15.0,9.0,3630.0,1720.0,1.875,0.6153846153846154,0.5652173913043478,2.0,2.5,49.0
202007.0,Enexis,Overijssel,Steenwijkerland,Oldemarkt,17080200.0,1181.0,221.0,873.0,Oldemarkt,Steenwijkerland,Buurt,8375,1065,2.3,1877.0,186.0,92.0,83.0,7.0,10.0,17.0,2770.0,1430.0,2.0,0.8281573498964804,0.1408450704225352,1.3,0.4,342.0
202007.0,Enexis,Overijssel,Steenwijkerland,Scheerwolde,17080600.0,145.0,28.0,98.0,Scheerwolde,Steenwijkerland,Buurt,8371,145,2.1,1194.0,153.0,100.0,81.0,0.0,18.0,6.0,2800.0,1370.0,1.88,0.9836065573770492,0.1724137931034483,1.2,0.2,62.0
202007.0,Enexis,Overijssel,Steenwijkerland,Vollenhove,17080700.0,1787.0,319.0,1352.0,Vollenhove,Steenwijkerland,Buurt,8325,1680,2.3,2430.0,185.0,86.0,56.0,40.0,4.0,18.0,2710.0,1290.0,1.824742268041237,0.773067331670823,0.1428571428571428,1.1,0.4,548.0
202007.0,Enexis,Overijssel,Steenwijkerland,Sint Jansklooster kern,17080800.0,467.0,82.0,323.0,Sint Jansklooster,Steenwijkerland,Buurt,8326,465,2.5,1543.0,212.0,98.0,71.0,25.0,4.0,22.0,3060.0,1520.0,1.868131868131868,0.75,0.2365591397849462,1.2,0.4,189.0
202007.0,Enexis,Overijssel,Steenwijkerland,Verspreide huizen Leeuwte (gedeeltelijk),17080809.0,96.0,17.0,99.0,Verspreide huizen Leeuwte (gedeeltelijk),Steenwijkerland,Buurt,8326,85,2.6,33.0,360.0,98.0,93.0,0.0,7.0,9.0,3550.0,2000.0,1.9444444444444444,0.8695652173913043,0.5882352941176471,1.6,1.7,73.0
202007.0,Enexis,Overijssel,Steenwijkerland,Belt-Schutsloot,17081000.0,280.0,26.0,121.0,Belt-Schutsloot,Steenwijkerland,Buurt,8066,195,2.5,2002.0,277.0,93.0,79.0,9.0,12.0,9.0,3280.0,1630.0,1.8108108108108107,0.8,0.3846153846153846,1.2,0.4,74.0
202007.0,Enexis,Overijssel,Steenwijkerland,t Haagje,17081100.0,301.0,47.0,193.0,Wanneperveen,Steenwijkerland,Buurt,7946,390,2.2,3112.0,199.0,86.0,63.0,33.0,3.0,21.0,2980.0,1370.0,1.9384615384615385,0.8,0.141025641025641,1.4,0.6,148.0
202007.0,Enexis,Overijssel,Steenwijkerland,Wanneperveen,17081103.0,307.0,23.0,111.0,Buitengebied Wanneperveen,Steenwijkerland,Buurt,7946,125,2.5,33.0,400.0,96.0,87.0,0.0,11.0,9.0,4360.0,2050.0,2.227272727272727,0.6349206349206349,0.4,1.2,1.9,82.0
202007.0,Enexis,Overijssel,Steenwijkerland,Blokzijl kern,17081600.0,571.0,58.0,217.0,Blokzijl,Steenwijkerland,Buurt,8356,515,2.2,2718.0,201.0,91.0,66.0,25.0,9.0,20.0,2890.0,1370.0,1.964705882352941,0.7860262008733624,0.2135922330097087,1.1,0.3,204.0
202007.0,Enexis,Overijssel,Tubbergen,Tubbergen-Dorp,1830000.0,1994.0,392.0,1654.0,Tubbergen-Dorp,Tubbergen,Buurt,7651,1950,2.4,1442.0,238.0,76.0,61.0,26.0,13.0,20.0,3030.0,1360.0,1.9563953488372088,0.8280254777070064,0.1717948717948718,1.3,0.7,623.0
